OBJECTID,GIS_ID,FEATURECODE,DESCRIPTION,CAPTUREYEAR,SHAPEAREA,SHAPELEN
10,410642,1480,Sidewalk,1999-03-31T00:00:00.000Z,289.90937,391.997007383193
11,412222,1480,Sidewalk,1999-03-31T00:00:00.000Z,28.4553085,44.2807128503595
12,410639,1480,Sidewalk,1999-03-31T00:00:00.000Z,34.043646,37.0240507238168
13,412219,1480,Sidewalk,1999-03-31T00:00:00.000Z,85.4239825,141.781922461921
14,410979,1480,Sidewalk,2008-05-30T00:00:00.000Z,157.2594955,171.754366068474
15,412818,1480,Sidewalk,1999-03-31T00:00:00.000Z,65.7808145,70.5681775752279
16,412221,1480,Sidewalk,1999-03-31T00:00:00.000Z,134.621655,214.220767754486
17,412220,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.114807,3.51975130326782
18,413244,1480,Sidewalk,1999-03-31T00:00:00.000Z,78.3081915,89.5440184546013
25,412217,1480,Sidewalk,1999-03-31T00:00:00.000Z,93.396324,159.582892834448
26,410980,1480,Sidewalk,1999-03-31T00:00:00.000Z,146.879474,165.963945931312
27,412886,1480,Sidewalk,2008-05-30T00:00:00.000Z,364.2431855,410.984712746844
28,410644,1480,Sidewalk,2005-04-04T00:00:00.000Z,182.3670615,205.789908595653
19,412213,1480,Sidewalk,1999-03-31T00:00:00.000Z,301.44926,464.816036092422
20,412212,1480,Sidewalk,1999-03-31T00:00:00.000Z,131.8293265,219.353881531847
21,410641,1480,Sidewalk,1999-03-31T00:00:00.000Z,61.871144,63.2432161732823
22,410640,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.503955,5.78876277010787
23,412218,1480,Sidewalk,1999-03-31T00:00:00.000Z,50.453714,45.3199479902988
24,410638,1480,Sidewalk,1999-03-31T00:00:00.000Z,150.25484,161.524118731592
33,412197,1480,Sidewalk,1999-03-31T00:00:00.000Z,37.1861345,42.9178552343228
34,410522,1480,Sidewalk,2005-04-04T00:00:00.000Z,548.169967,671.970735239274
35,412884,1480,Sidewalk,1999-03-31T00:00:00.000Z,743.8031075,833.180161700847
36,412196,1480,Sidewalk,1999-03-31T00:00:00.000Z,11.775308,18.3375429534212
37,410977,1480,Sidewalk,1999-03-31T00:00:00.000Z,152.328406,179.162726410124
38,412211,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.09673,4.533450371167
39,412210,1480,Sidewalk,1999-03-31T00:00:00.000Z,11.7550445,17.9443726648723
40,412195,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.026325,2.22011742668544
41,412216,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.167492,10.3073338187566
42,412215,1480,Sidewalk,1999-03-31T00:00:00.000Z,157.280848,257.290142614282
43,412194,1480,Sidewalk,1999-03-31T00:00:00.000Z,362.8871275,472.100948731612
44,412214,1480,Sidewalk,1999-03-31T00:00:00.000Z,21.653484,42.8508418061323
45,412209,1480,Sidewalk,1999-03-31T00:00:00.000Z,52.7908285,74.4892156141848
46,410520,1480,Sidewalk,1999-03-31T00:00:00.000Z,135.5033085,196.245842353883
47,412208,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.217602,3.52673262884093
48,412207,1480,Sidewalk,1999-03-31T00:00:00.000Z,26.9988895,50.8438620094007
49,412206,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.0502415,7.70966504085688
50,412205,1480,Sidewalk,1999-03-31T00:00:00.000Z,96.8819565,149.499623888031
51,412204,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.101535,5.02130151748373
52,412203,1480,Sidewalk,1999-03-31T00:00:00.000Z,18.797461,33.2867664315809
53,410986,1480,Sidewalk,1999-03-31T00:00:00.000Z,321.6910285,325.976264564604
54,410643,1480,Sidewalk,2005-04-04T00:00:00.000Z,172.78961,189.660652855079
55,412885,1480,Sidewalk,2005-04-04T00:00:00.000Z,222.001543,253.120171260066
56,412202,1480,Sidewalk,1999-03-31T00:00:00.000Z,88.425483,156.034293041953
57,412193,1480,Sidewalk,1999-03-31T00:00:00.000Z,47.9079425,72.368957970735
74,413575,1480,Sidewalk,1999-03-31T00:00:00.000Z,115.5655925,157.233717026572
75,413574,1480,Sidewalk,1999-03-31T00:00:00.000Z,259.3176345,362.957893355229
76,410672,1480,Sidewalk,1999-03-31T00:00:00.000Z,189.459452,323.634244195354
77,412200,1480,Sidewalk,1999-03-31T00:00:00.000Z,93.759466,151.99650782441
78,410671,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.10769,5.23942615019738
79,412897,1480,Sidewalk,2005-04-04T00:00:00.000Z,591.5854985,662.758218146243
80,410670,1480,Sidewalk,1999-03-31T00:00:00.000Z,25.1488425,43.0846826495455
81,412891,1480,Sidewalk,2005-04-04T00:00:00.000Z,316.9539885,327.271968160181
82,413859,1480,Sidewalk,1999-03-31T00:00:00.000Z,27.732986,40.7662526016972
83,412869,1480,Sidewalk,1999-03-31T00:00:00.000Z,338.7215265,435.949360882336
84,410264,1480,Sidewalk,1999-03-31T00:00:00.000Z,34.32937,69.3101376772635
85,410669,1480,Sidewalk,1999-03-31T00:00:00.000Z,39.072049,66.27213803351
86,412870,1480,Sidewalk,1999-03-31T00:00:00.000Z,135.0053185,133.037582342305
87,410263,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.8020265,5.3489330524419
88,410636,1480,Sidewalk,1999-03-31T00:00:00.000Z,50.549123,83.6420854190308
89,410262,1480,Sidewalk,1999-03-31T00:00:00.000Z,36.6664275,60.5912554847798
90,413858,1480,Sidewalk,1999-03-31T00:00:00.000Z,21.77079,30.0893034249952
91,412185,1480,Sidewalk,1999-03-31T00:00:00.000Z,66.867926,108.449740082109
92,413857,1480,Sidewalk,1999-03-31T00:00:00.000Z,17.032389,16.4718937216243
93,413856,1480,Sidewalk,1999-03-31T00:00:00.000Z,37.280731,58.6102661670433
94,412868,1480,Sidewalk,1999-03-31T00:00:00.000Z,134.647018,178.480453572489
95,412889,1480,Sidewalk,2005-04-04T00:00:00.000Z,656.417607,764.756090118417
96,410668,1480,Sidewalk,1999-03-31T00:00:00.000Z,9.9797475,17.4125920719373
97,413573,1480,Sidewalk,1999-03-31T00:00:00.000Z,42.759331,65.3206072033475
98,403792,1480,Sidewalk,1999-03-31T00:00:00.000Z,24.1577225,45.0081081902051
99,413870,1480,Sidewalk,1999-03-31T00:00:00.000Z,181.100023,252.278171327689
100,410261,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.98821,4.89828193465521
101,410260,1480,Sidewalk,1999-03-31T00:00:00.000Z,111.6214945,156.393400730655
102,410259,1480,Sidewalk,1999-03-31T00:00:00.000Z,37.094607,50.9950937841455
103,410667,1480,Sidewalk,1999-03-31T00:00:00.000Z,66.267604,117.473831080877
104,403793,1480,Sidewalk,1999-03-31T00:00:00.000Z,50.8546265,85.0978473216927
105,413855,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.654427,7.28874547281174
58,412192,1480,Sidewalk,1999-03-31T00:00:00.000Z,48.4200415,82.3977633270229
59,412191,1480,Sidewalk,1999-03-31T00:00:00.000Z,1.968646,5.63704746365988
60,413995,1480,Sidewalk,2005-04-04T00:00:00.000Z,119.748348,135.247947832731
61,412190,1480,Sidewalk,1999-03-31T00:00:00.000Z,38.103735,68.1845520116828
62,410656,1480,Sidewalk,1999-03-31T00:00:00.000Z,73.6898345,78.212587413885
63,412188,1480,Sidewalk,1999-03-31T00:00:00.000Z,60.5348305,83.5080305408118
64,412898,1480,Sidewalk,1999-03-31T00:00:00.000Z,534.65429,580.179525216477
65,412189,1480,Sidewalk,1999-03-31T00:00:00.000Z,93.059121,144.156019870629
66,413994,1480,Sidewalk,2005-04-04T00:00:00.000Z,391.219283,452.978036503541
67,412187,1480,Sidewalk,1999-03-31T00:00:00.000Z,87.681255,96.3860782225515
68,413837,1480,Sidewalk,1999-03-31T00:00:00.000Z,57.856313,107.876840214843
69,412201,1480,Sidewalk,1999-03-31T00:00:00.000Z,90.783619,137.982623572102
70,410265,1480,Sidewalk,1999-03-31T00:00:00.000Z,244.8427085,359.394009047523
71,412186,1480,Sidewalk,1999-03-31T00:00:00.000Z,70.3777715,128.130198919277
72,410655,1480,Sidewalk,1999-03-31T00:00:00.000Z,168.4701305,182.490200186954
73,413860,1480,Sidewalk,1999-03-31T00:00:00.000Z,64.19881,100.023928301907
1,410978,1480,Sidewalk,2008-05-30T00:00:00.000Z,8.2050305,19.3899532653791
2,410987,1480,Sidewalk,1999-03-31T00:00:00.000Z,50.7481615,88.7303187491199
3,412813,1480,Sidewalk,1999-03-31T00:00:00.000Z,48.082069,76.2185257073434
4,412814,1480,Sidewalk,2005-04-04T00:00:00.000Z,101.195256,105.115997647043
5,412815,1480,Sidewalk,1999-03-31T00:00:00.000Z,666.2458815,843.476515490603
6,410519,1480,Sidewalk,1999-03-31T00:00:00.000Z,546.629089,515.58361032761
7,412816,1480,Sidewalk,1999-03-31T00:00:00.000Z,14.738208,22.0294316084299
8,412817,1480,Sidewalk,1999-03-31T00:00:00.000Z,177.2482805,181.496314480719
9,412223,1480,Sidewalk,1999-03-31T00:00:00.000Z,39.246928,76.1474881486788
198,412827,1480,Sidewalk,1999-03-31T00:00:00.000Z,165.9067695,273.637317801918
199,413566,1480,Sidewalk,1999-03-31T00:00:00.000Z,730.3523975,799.63175672464
308,412894,1480,Sidewalk,1999-03-31T00:00:00.000Z,241.424417,290.327736257708
309,413831,1480,Sidewalk,1999-03-31T00:00:00.000Z,865.671371,1046.47390863369
310,412810,1480,Sidewalk,2008-05-30T00:00:00.000Z,168.097647,176.66097918677
311,412075,1480,Sidewalk,1999-03-31T00:00:00.000Z,182.574729,127.975552524963
312,412076,1480,Sidewalk,1999-03-31T00:00:00.000Z,54.6154145,59.6696957863428
313,409892,1480,Sidewalk,2008-05-30T00:00:00.000Z,357.2787005,431.888710524993
314,412077,1480,Sidewalk,1999-03-31T00:00:00.000Z,90.0230225,75.2221510209065
315,413832,1480,Sidewalk,1999-03-31T00:00:00.000Z,40.4784455,55.1206387705031
316,412842,1480,Sidewalk,1999-03-31T00:00:00.000Z,82.505564,62.9427916157963
317,412843,1480,Sidewalk,1999-03-31T00:00:00.000Z,403.9453805,289.508506695882
318,412078,1480,Sidewalk,1999-03-31T00:00:00.000Z,97.5040365,134.713279877254
319,413550,1480,Sidewalk,1999-03-31T00:00:00.000Z,13.5898115,22.706275367877
320,412844,1480,Sidewalk,1999-03-31T00:00:00.000Z,42.878933,51.8602591815393
321,411901,1480,Sidewalk,1999-03-31T00:00:00.000Z,15.663831,25.0224218020757
322,411902,1480,Sidewalk,1999-03-31T00:00:00.000Z,12.880198,24.4316687490985
323,410245,1480,Sidewalk,1999-03-31T00:00:00.000Z,131.341687,226.490487137391
324,412079,1480,Sidewalk,1999-03-31T00:00:00.000Z,567.2744745,572.972289044787
325,409945,1480,Sidewalk,1999-03-31T00:00:00.000Z,139.8004175,91.8410067128567
326,410974,1480,Sidewalk,1999-03-31T00:00:00.000Z,4.3359195,12.8190243490584
327,412080,1480,Sidewalk,1999-03-31T00:00:00.000Z,48.8753145,82.6336388427328
328,413549,1480,Sidewalk,1999-03-31T00:00:00.000Z,24.1266155,33.2793262680059
217,403794,1480,Sidewalk,1999-03-31T00:00:00.000Z,79.608533,120.108248724607
218,412224,1480,Sidewalk,1999-03-31T00:00:00.000Z,99.980048,166.691264673679
219,412895,1480,Sidewalk,1999-03-31T00:00:00.000Z,627.0111265,704.112781883114
220,413864,1480,Sidewalk,1999-03-31T00:00:00.000Z,30.973298,53.2188986465186
221,413863,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.7613625,4.71707621156037
222,412846,1480,Sidewalk,1999-03-31T00:00:00.000Z,1807.215662,1480.4000991078
223,413879,1480,Sidewalk,1999-03-31T00:00:00.000Z,72.375469,104.884416819755
224,413572,1480,Sidewalk,1999-03-31T00:00:00.000Z,22.9101665,41.3053427921742
225,413565,1480,Sidewalk,1999-03-31T00:00:00.000Z,147.530674,170.12892643814
226,413571,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.387428,32.4158007554948
227,412829,1480,Sidewalk,1999-03-31T00:00:00.000Z,67.556175,113.089870278959
228,413862,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.3259155,4.35478086994544
229,413861,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.015385,1.96164968150183
29,412896,1480,Sidewalk,2005-04-04T00:00:00.000Z,425.229935,493.741687687179
30,412199,1480,Sidewalk,1999-03-31T00:00:00.000Z,28.4492875,46.3224143953007
31,412198,1480,Sidewalk,1999-03-31T00:00:00.000Z,170.8562875,253.358736796815
32,410637,1480,Sidewalk,1999-03-31T00:00:00.000Z,55.024496,68.4154784473418
200,410278,1480,Sidewalk,1999-03-31T00:00:00.000Z,156.244883,222.156526341551
201,413866,1480,Sidewalk,1999-03-31T00:00:00.000Z,70.9125795,121.560376853438
202,412226,1480,Sidewalk,1999-03-31T00:00:00.000Z,15.145441,20.9858291663909
203,413881,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.7377585,7.67659865606444
204,412828,1480,Sidewalk,1999-03-31T00:00:00.000Z,204.591132,323.733702559626
205,412225,1480,Sidewalk,1999-03-31T00:00:00.000Z,56.0326585,78.2422808471254
206,412747,1480,Sidewalk,1999-03-31T00:00:00.000Z,544.8081365,658.231550298688
207,412618,1480,Sidewalk,1999-03-31T00:00:00.000Z,13.2104665,13.8276864592735
208,410659,1480,Sidewalk,1999-03-31T00:00:00.000Z,91.784313,105.885226928938
209,413865,1480,Sidewalk,1999-03-31T00:00:00.000Z,217.11009,273.181246480588
210,410651,1480,Sidewalk,1999-03-31T00:00:00.000Z,173.9727215,222.698624570957
211,412619,1480,Sidewalk,1999-03-31T00:00:00.000Z,55.3465875,33.8497982321059
212,411903,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.1928275,10.7912957654405
213,410658,1480,Sidewalk,1999-03-31T00:00:00.000Z,28.70241,34.9667518170684
214,410657,1480,Sidewalk,1999-03-31T00:00:00.000Z,124.1541065,171.291293379759
215,411954,1480,Sidewalk,2008-05-30T00:00:00.000Z,163.9300515,100.932401251475
216,413880,1480,Sidewalk,1999-03-31T00:00:00.000Z,4.0878045,15.9945348465948
106,413854,1480,Sidewalk,1999-03-31T00:00:00.000Z,80.073719,139.722456740542
107,413986,1480,Sidewalk,1999-03-31T00:00:00.000Z,164.6342225,235.192138531638
108,412881,1480,Sidewalk,1999-03-31T00:00:00.000Z,8.3845575,14.0202318306069
109,410258,1480,Sidewalk,1999-03-31T00:00:00.000Z,56.125813,88.4785497068206
110,412871,1480,Sidewalk,2005-04-04T00:00:00.000Z,71.480196,78.1875505131798
111,410518,1480,Sidewalk,1999-03-31T00:00:00.000Z,206.426307,297.272983574065
112,412823,1480,Sidewalk,1999-03-31T00:00:00.000Z,75.2533185,85.2704720533214
113,410666,1480,Sidewalk,1999-03-31T00:00:00.000Z,101.181541,175.211232489087
114,410654,1480,Sidewalk,1999-03-31T00:00:00.000Z,223.8294475,269.754735468091
115,413985,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.042905,6.31469433891277
116,412824,1480,Sidewalk,1999-03-31T00:00:00.000Z,15.4652175,23.0753543391513
117,410665,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.322945,4.70082508397586
118,413853,1480,Sidewalk,1999-03-31T00:00:00.000Z,25.892518,46.9574145837362
119,413852,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.0085075,1.57211052200887
120,413984,1480,Sidewalk,1999-03-31T00:00:00.000Z,54.1744375,90.554542799411
121,410664,1480,Sidewalk,1999-03-31T00:00:00.000Z,57.361058,100.037643248799
122,410663,1480,Sidewalk,1999-03-31T00:00:00.000Z,1.051989,5.91935593623792
123,413869,1480,Sidewalk,1999-03-31T00:00:00.000Z,94.9340525,149.322392502611
124,412230,1480,Sidewalk,1999-03-31T00:00:00.000Z,235.858952,374.172500236421
125,410984,1480,Sidewalk,2008-05-30T00:00:00.000Z,2.6634895,11.4778738584575
126,412825,1480,Sidewalk,2005-04-04T00:00:00.000Z,109.2117335,155.213982038924
127,410650,1480,Sidewalk,1999-03-31T00:00:00.000Z,66.9758475,75.8803628953518
128,410257,1480,Sidewalk,1999-03-31T00:00:00.000Z,27.9350685,51.4328908171078
129,413851,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.7470425,9.50958968673711
130,410662,1480,Sidewalk,1999-03-31T00:00:00.000Z,48.5070595,87.1393993743196
131,410661,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.22528,4.59940292957493
132,410652,1480,Sidewalk,1999-03-31T00:00:00.000Z,400.246819,453.83604531985
133,401943,1480,Sidewalk,2008-05-30T00:00:00.000Z,115.4825085,114.334283409494
134,413850,1480,Sidewalk,1999-03-31T00:00:00.000Z,25.776945,43.4153941084385
135,410268,1480,Sidewalk,1999-03-31T00:00:00.000Z,330.968833,386.849114440452
136,413983,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.01123,3.96529175756378
137,410256,1480,Sidewalk,1999-03-31T00:00:00.000Z,129.448786,199.368783879336
138,412880,1480,Sidewalk,2005-04-04T00:00:00.000Z,94.1134555,111.240114668004
139,410653,1480,Sidewalk,1999-03-31T00:00:00.000Z,51.106869,91.1367174505347
140,413982,1480,Sidewalk,1999-03-31T00:00:00.000Z,30.3045665,52.6403931901278
141,413847,1480,Sidewalk,1999-03-31T00:00:00.000Z,114.1156355,170.994264941657
142,413246,1480,Sidewalk,1999-03-31T00:00:00.000Z,38.7868465,46.5682947359146
143,410267,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.114325,3.04440801081509
144,410649,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.022871,1.51689665982475
145,413981,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.056315,4.18228055245086
146,410255,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.433335,6.5804133050381
147,412229,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.0144965,1.54904692608844
148,412826,1480,Sidewalk,1999-03-31T00:00:00.000Z,194.299378,214.446395742631
149,410660,1480,Sidewalk,1999-03-31T00:00:00.000Z,110.752022,181.27220350605
150,410266,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.132145,7.1073864029931
151,410254,1480,Sidewalk,1999-03-31T00:00:00.000Z,61.233598,103.874570620313
152,413980,1480,Sidewalk,1999-03-31T00:00:00.000Z,101.5872865,152.019970002468
153,412228,1480,Sidewalk,1999-03-31T00:00:00.000Z,9.293152,15.5686399767458
154,410248,1480,Sidewalk,2008-05-30T00:00:00.000Z,3.891641,8.30185872536103
155,410648,1480,Sidewalk,1999-03-31T00:00:00.000Z,13.9444895,16.8661875159782
156,410247,1480,Sidewalk,2008-05-30T00:00:00.000Z,304.092219,355.30181781342
157,413849,1480,Sidewalk,1999-03-31T00:00:00.000Z,427.932854,512.473984968555
158,412227,1480,Sidewalk,1999-03-31T00:00:00.000Z,35.183424,45.9803979079868
159,413846,1480,Sidewalk,1999-03-31T00:00:00.000Z,1.0009145,5.84550548348
160,413848,1480,Sidewalk,1999-03-31T00:00:00.000Z,27.342248,44.1803671053292
161,413979,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.5500045,6.73008606138338
162,410647,1480,Sidewalk,1999-03-31T00:00:00.000Z,42.7446065,56.4049998269842
163,413845,1480,Sidewalk,1999-03-31T00:00:00.000Z,33.3522085,53.9915190810597
164,413978,1480,Sidewalk,1999-03-31T00:00:00.000Z,171.8695545,226.397254168509
165,410517,1480,Sidewalk,2005-04-04T00:00:00.000Z,139.6368485,150.820790309687
166,413844,1480,Sidewalk,1999-03-31T00:00:00.000Z,39.8893645,71.870489404373
167,413245,1480,Sidewalk,1999-03-31T00:00:00.000Z,6.4891935,10.6686284036975
168,413843,1480,Sidewalk,1999-03-31T00:00:00.000Z,20.818783,36.553237940953
169,413842,1480,Sidewalk,1999-03-31T00:00:00.000Z,49.0598325,75.3542895000949
170,409944,1480,Sidewalk,1999-03-31T00:00:00.000Z,41.913786,40.6807761531591
171,410646,1480,Sidewalk,1999-03-31T00:00:00.000Z,92.1563545,102.290352339799
172,410922,1480,Sidewalk,1999-03-31T00:00:00.000Z,193.9513925,138.006696008482
173,410253,1480,Sidewalk,1999-03-31T00:00:00.000Z,5.498453,9.99814120956224
174,413841,1480,Sidewalk,1999-03-31T00:00:00.000Z,8.6647595,13.4736207286175
175,413868,1480,Sidewalk,1999-03-31T00:00:00.000Z,111.6702365,177.786440591479
176,410923,1480,Sidewalk,1999-03-31T00:00:00.000Z,49.3843245,36.049855334321
177,410237,1480,Sidewalk,1999-03-31T00:00:00.000Z,48.6786015,87.728449864197
178,410645,1480,Sidewalk,1999-03-31T00:00:00.000Z,179.1020135,202.317286708255
179,412878,1480,Sidewalk,1999-03-31T00:00:00.000Z,5.891141,13.5500274734396
180,412821,1480,Sidewalk,1999-03-31T00:00:00.000Z,22.0796655,31.1391917302286
181,412746,1480,Sidewalk,1999-03-31T00:00:00.000Z,36.1127915,45.8665804031177
182,413987,1480,Sidewalk,2005-04-04T00:00:00.000Z,506.047806,434.969405899904
183,413977,1480,Sidewalk,1999-03-31T00:00:00.000Z,29.019691,45.8548576834737
184,413840,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.004715,4.2472312236237
185,412822,1480,Sidewalk,1999-03-31T00:00:00.000Z,88.265272,137.050898408464
186,413839,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.019295,4.29345323671426
187,413838,1480,Sidewalk,1999-03-31T00:00:00.000Z,158.027059,225.765854352197
188,413937,1480,Sidewalk,1999-03-31T00:00:00.000Z,365.583662,163.804593551396
189,410985,1480,Sidewalk,1999-03-31T00:00:00.000Z,10.1857795,18.3831025407788
190,410246,1480,Sidewalk,2008-05-30T00:00:00.000Z,301.982814,352.262252459696
191,413976,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.01551,3.74846524345058
192,410630,1480,Sidewalk,1999-03-31T00:00:00.000Z,224.95812,245.156514495932
193,413867,1480,Sidewalk,1999-03-31T00:00:00.000Z,51.710599,74.5279717734984
194,410279,1480,Sidewalk,1999-03-31T00:00:00.000Z,46.927548,75.11498272442
195,412617,1480,Sidewalk,2005-04-04T00:00:00.000Z,161.9333515,182.129435863356
196,413882,1480,Sidewalk,1999-03-31T00:00:00.000Z,155.2779225,236.632353713524
197,410521,1480,Sidewalk,1999-03-31T00:00:00.000Z,55.504099,71.0935072057558
338,410250,1480,Sidewalk,1999-03-31T00:00:00.000Z,311.0731385,388.352833806849
339,412888,1480,Sidewalk,2008-05-30T00:00:00.000Z,440.3494255,460.092433909656
340,413562,1480,Sidewalk,1999-03-31T00:00:00.000Z,344.827659,330.841958647079
341,410512,1480,Sidewalk,1999-03-31T00:00:00.000Z,221.275938,243.572331216445
342,410511,1480,Sidewalk,1999-03-31T00:00:00.000Z,283.516295,362.146566252293
343,413561,1480,Sidewalk,1999-03-31T00:00:00.000Z,45.800933,52.8367324092699
344,410513,1480,Sidewalk,1999-03-31T00:00:00.000Z,57.5606725,97.181681086217
345,413568,1480,Sidewalk,1999-03-31T00:00:00.000Z,197.271432,317.598405884796
346,410975,1480,Sidewalk,1999-03-31T00:00:00.000Z,336.014212,503.416971443206
347,413567,1480,Sidewalk,1999-03-31T00:00:00.000Z,130.910053,199.437618416597
348,412771,1480,Sidewalk,1999-03-31T00:00:00.000Z,258.0523515,327.931573344833
349,410962,1480,Sidewalk,1999-03-31T00:00:00.000Z,298.970329,371.892911836758
350,412598,1480,Sidewalk,1999-03-31T00:00:00.000Z,100.691444,114.829622507646
351,412599,1480,Sidewalk,2008-05-30T00:00:00.000Z,155.0318985,156.901821501511
352,412600,1480,Sidewalk,1999-03-31T00:00:00.000Z,330.48134,192.309211622659
353,413883,1480,Sidewalk,1999-03-31T00:00:00.000Z,78.8156815,131.099463293457
354,401953,1480,Sidewalk,1999-03-31T00:00:00.000Z,414.4522825,462.825590670706
355,413941,1480,Sidewalk,1999-03-31T00:00:00.000Z,230.0458405,248.48545183388
356,410948,1480,Sidewalk,2008-05-30T00:00:00.000Z,363.254256,369.11156211099
230,413570,1480,Sidewalk,1999-03-31T00:00:00.000Z,26.5965535,51.161479185961
231,412830,1480,Sidewalk,1999-03-31T00:00:00.000Z,244.74067,396.030454306874
232,413569,1480,Sidewalk,1999-03-31T00:00:00.000Z,20.9221435,39.9053198306859
233,410252,1480,Sidewalk,1999-03-31T00:00:00.000Z,865.8805785,991.664300752536
234,410244,1480,Sidewalk,1999-03-31T00:00:00.000Z,242.363443,169.924262345
235,410631,1480,Sidewalk,2008-05-30T00:00:00.000Z,470.9263615,584.507898397649
236,411904,1480,Sidewalk,1999-03-31T00:00:00.000Z,126.603237,82.1048120078269
237,413878,1480,Sidewalk,1999-03-31T00:00:00.000Z,120.476074,171.858309136803
238,411955,1480,Sidewalk,2005-04-04T00:00:00.000Z,70.92233,78.3255806162288
239,412857,1480,Sidewalk,1999-03-31T00:00:00.000Z,288.6064935,462.993978080366
240,412831,1480,Sidewalk,1999-03-31T00:00:00.000Z,3.087745,7.71165798467104
241,413877,1480,Sidewalk,1999-03-31T00:00:00.000Z,51.709133,82.8766233592375
242,411956,1480,Sidewalk,1999-03-31T00:00:00.000Z,399.0534085,463.469298749539
243,412832,1480,Sidewalk,1999-03-31T00:00:00.000Z,97.6198995,160.782698763892
244,412890,1480,Sidewalk,1999-03-31T00:00:00.000Z,534.5805985,565.942350062265
245,412100,1480,Sidewalk,1999-03-31T00:00:00.000Z,153.5805155,86.6012940123287
246,413564,1480,Sidewalk,2005-04-04T00:00:00.000Z,222.7304105,282.552765860335
247,412845,1480,Sidewalk,1999-03-31T00:00:00.000Z,327.1794485,279.599992382771
248,412231,1480,Sidewalk,1999-03-31T00:00:00.000Z,180.580134,93.4477329641537
249,410251,1480,Sidewalk,1999-03-31T00:00:00.000Z,127.467587,163.368246147101
250,413876,1480,Sidewalk,1999-03-31T00:00:00.000Z,0.0121,3.6763939828112
251,413875,1480,Sidewalk,1999-03-31T00:00:00.000Z,77.567475,115.074547445568
252,413874,1480,Sidewalk,1999-03-31T00:00:00.000Z,23.3295355,36.5416599748024
253,410963,1480,Sidewalk,1999-03-31T00:00:00.000Z,11.082376,27.8227143882564
254,411890,1480,Sidewalk,1999-03-31T00:00:00.000Z,49.2046155,34.6273995913562
255,413873,1480,Sidewalk,1999-03-31T00:00:00.000Z,99.525145,154.079530034842
256,413563,1480,Sidewalk,2005-04-04T00:00:00.000Z,958.6092,806.635885060044
257,412582,1480,Sidewalk,2008-05-30T00:00:00.000Z,169.349685,84.1352917716261
258,412809,1480,Sidewalk,1999-03-31T00:00:00.000Z,110.48286,59.8767643802178
259,410515,1480,Sidewalk,1999-03-31T00:00:00.000Z,11.0176955,13.5971461268504
260,410516,1480,Sidewalk,1999-03-31T00:00:00.000Z,444.240995,535.244453870035
261,413872,1480,Sidewalk,1999-03-31T00:00:00.000Z,38.142442,59.4748287938626
262,413871,1480,Sidewalk,1999-03-31T00:00:00.000Z,29.0875365,48.0847418944988
263,410964,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.0645715,6.12037154257152
264,412847,1480,Sidewalk,1999-03-31T00:00:00.000Z,2.833204,6.74740389325961
265,412232,1480,Sidewalk,1999-03-31T00:00:00.000Z,995.373319,336.586975853798
266,401939,1480,Sidewalk,2008-05-30T00:00:00.000Z,662.1415645,939.714220797979
267,410982,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.2464855,19.7295424634554
268,412848,1480,Sidewalk,1999-03-31T00:00:00.000Z,250.5067245,265.560235646949
269,410965,1480,Sidewalk,1999-03-31T00:00:00.000Z,16.6788015,23.4614779612669
270,412849,1480,Sidewalk,1999-03-31T00:00:00.000Z,284.830526,337.59215335868
