,epoch,batch,nn_4L_relu_b128_train,nn_4L_relu_b128_test,nn_2L_softplus_b128_train,nn_2L_softplus_b128_test,nn_5L_relu_b256_train,nn_5L_relu_b256_test,nn_4L_softplus_b128_train,nn_4L_softplus_b128_test,nn_2L_relu_b128_train,nn_2L_relu_b128_test,nn_4L_relu_b256_train,nn_4L_relu_b256_test,nn_3L_relu_b128_train,nn_3L_relu_b128_test,nn_3L_softplus_b128_train,nn_3L_softplus_b128_test,nn_5L_relu_b128_train,nn_5L_relu_b128_test
10,0.0,100.0,0.00028793391538783913,0.029990144073963162,0.004259722772985697,0.0759991705417633,0.0002326445246580988,0.03329727426171303,0.005192533601075411,0.0903661698102951,0.0003681268135551363,0.03908856213092804,0.00030425735167227685,0.024367280304431915,0.00023520790273323652,0.013203236274421215,0.004712815862149,0.08845500648021698,0.00022340356372296813,0.021138010546565056
11,0.0,110.0,0.0003156873281113804,0.030724765732884407,0.003540578531101346,0.08659793436527252,0.00021312916942406448,0.027807094156742096,0.004516741260886192,0.08551494032144548,0.0003491852839943021,0.03947627544403076,0.00017803764785639942,0.02349628694355488,0.0002036530495388433,0.010942359454929829,0.004144021775573492,0.09506386518478394,0.0001870786218205467,0.023667411878705025
12,0.0,120.0,0.00027681884239427745,0.02671000920236111,0.0032055347692221407,0.08331835269927979,0.00015470465586986393,0.031142737716436383,0.003957986366003753,0.08836819976568222,0.0002840569650288671,0.03392612561583519,0.00019129599968437105,0.02084905467927456,0.00022025982616469264,0.008988772518932821,0.003589204745367169,0.081122487783432,0.00024340802337974313,0.02240192145109177
13,0.0,130.0,0.00026511828764341766,0.03083602897822857,0.002881464548408985,0.07324912399053574,0.00014613273378927258,0.03406243026256561,0.0034857974387705326,0.08260871469974518,0.0002570769865997136,0.032662991434335716,0.00016058023902587593,0.021880000829696652,0.00017541642591822892,0.009901067242026327,0.0031315977685153484,0.07484420388936996,0.0001617218367755413,0.02190351113677025
14,0.0,140.0,0.00016554538160562518,0.024666670709848404,0.0026143172290176158,0.07023929059505463,,,0.003084440482780337,0.07628854364156723,0.00023329468967858707,0.03294601663947105,,,0.0001457893376937136,0.010504026897251606,0.0027850705664604907,0.06756279617547989,0.0002336352044949308,0.0181877501308918
15,0.0,150.0,0.00024576595751568675,0.01891387440264225,0.002400380792096257,0.06856029480695723,,,0.002721052849665284,0.07337033003568649,0.00022242346312850716,0.030273742973804474,,,0.0002422511897748336,0.010191445238888264,0.0025139509234577413,0.05893688648939133,0.00017312388808932155,0.017163394019007683
16,0.0,160.0,0.00018946154159493744,0.01899666897952557,0.002205848461017013,0.06357265263795853,,,0.0024175441358238463,0.07073409855365753,0.0002226592478109524,0.031891055405139916,,,0.00015090944361872968,0.01202885340899229,0.0022222637198865414,0.05942322313785552,0.00027884688461199403,0.01752704568207264
17,0.0,170.0,0.0001975914929062128,0.023598967120051384,0.0020533199422061443,0.0593131072819233,,,0.002164636040106416,0.06362992525100708,0.00020584666344802827,0.029594630002975464,,,0.00012280837108846754,0.008620168082416058,0.002017284044995904,0.05633412301540375,0.0005087534082122146,0.014994370751082897
18,0.0,180.0,0.00016453521675430236,0.01927857846021652,0.0019192129839211702,0.05725901946425437,,,0.001980910543352365,0.059047438204288476,0.0001981864625122398,0.030329860746860508,,,0.00012296931527089328,0.008301487192511559,0.001850984757766128,0.05021175369620323,0.0002074407966574654,0.014140307903289797
19,0.0,190.0,0.00013261358253657818,0.020196376368403438,0.001805311883799732,0.05475007370114327,,,0.001813350012525916,0.058663446456193924,0.00018100187298841772,0.030385693535208706,,,0.0001443597866455093,0.009006869047880173,0.0016935600433498619,0.04745898023247719,0.00012825522571802142,0.015238962136209013
20,0.0,200.0,0.00016124172543641183,0.019653156399726868,0.0017155592795461414,0.053229182958602905,,,0.001661010435782373,0.053433507680892944,0.0001997929357457906,0.027329487726092342,,,0.00020826270338147881,0.007005413994193077,0.0015898470301181078,0.04765557870268822,0.0001589470193721354,0.013326335698366163
21,0.0,210.0,0.0001959274086402729,0.01990252360701561,0.0016306209145113824,0.051540665328502655,,,0.0015251230215653775,0.050592608749866486,0.00016339145076926798,0.027938738465309143,,,0.0001785452477633953,0.007080388255417347,0.0014647580683231356,0.042637273669242866,0.00017298487364314497,0.015397352166473866
22,0.0,220.0,0.0002672897826414556,0.02425898425281048,0.001572802779264748,0.04664075374603272,,,0.0014039665693417194,0.04515984654426575,0.00015871383948251605,0.027288801968097687,,,0.00019421677279751748,0.011160763911902905,0.0013928116532042625,0.03791211917996407,0.00019956288451794532,0.0156733226031065
23,0.0,230.0,0.00013971261796541512,0.017791720107197758,0.0014892478939145806,0.04680633917450905,,,0.0013262195279821756,0.042104389518499374,0.00018880526477005333,0.02630205824971199,,,0.0006159177282825112,0.004964315798133612,0.0013106410624459384,0.03927546739578247,0.00011468306183815002,0.011967879720032215
24,0.0,240.0,0.00011586419714149086,0.0176230538636446,0.001418583677150309,0.04499940201640129,,,0.001270528067834675,0.04219767078757286,0.00015300769882742318,0.02570333145558834,,,0.00020439623040147128,0.01103151682764292,0.0012241135118529198,0.03893416002392769,0.00018778418598230928,0.013397444970905779
25,0.0,250.0,0.00016727633192203942,0.017886986956000328,0.00136661680880934,0.044067934155464165,,,0.0012231279397383332,0.04022066295146942,0.00014962846762500703,0.02654397487640381,,,0.0005798235652036965,0.014386586844921112,0.00114295759703964,0.03663406521081925,0.0005495855002664031,0.014654968865215778
26,0.0,260.0,0.0001382271439069882,0.017746515572071075,0.0013179703382775187,0.040283016860485084,,,0.0011427109129726887,0.03661612793803215,0.0001626880548428744,0.027159010991454124,,,0.00030188311939127743,0.006943775340914725,0.001100272173061967,0.03445078805088997,0.00012144781067036091,0.013164791278541088
27,0.0,270.0,0.00014385191025212407,0.01625399850308895,0.0012638472253456714,0.040016576647758484,,,0.001086680218577385,0.03513595089316368,0.00013751805818174034,0.025602562353014943,,,0.000529239943716675,0.008029913529753685,0.0010485266102477908,0.03179468214511871,0.00030280018108896917,0.013611216098070143
28,1.0,0.0,0.00012608151882886887,0.016189878806471825,0.0012464156607165933,0.0396026223897934,0.00026870681904256344,0.025932500138878826,0.001069671823643148,0.03408016636967659,0.00014005594130139798,0.02858649753034115,0.0001881108182715252,0.018353581428527832,0.0009395485394634306,0.019112899899482727,0.001027768710628152,0.030541107058525082,0.00011213842662982644,0.014740854501724243
29,1.0,10.0,0.00012167777458671479,0.016887297853827477,0.0012168253306299448,0.04010726884007454,0.00015819072723388672,0.03222095966339111,0.0010299718705937266,0.03298057615756988,0.0001245671010110527,0.027203500270843502,0.00013675671652890742,0.020766353234648705,0.00025777809787541633,0.014804798178374769,0.0010333486134186387,0.02934644185006618,0.0003910837403964251,0.011982250027358532
30,1.0,20.0,9.54689530772157e-05,0.015285340137779713,0.001172055723145604,0.038458384573459625,0.00013936366303823888,0.036404255777597434,0.0010005396325141194,0.03141642361879349,0.00015292099851649255,0.02691621705889702,0.00015366895240731535,0.02150348760187626,0.0003851542714983225,0.004915345460176468,0.000935342744924128,0.029935222119092938,0.00023770610278006646,0.010896806605160236
31,1.0,30.0,0.00011233527766307815,0.01588638499379158,0.0011336941970512269,0.0370413102209568,0.00014076651132199913,0.03395406529307365,0.0009534094133414328,0.031755495816469186,0.00013327469059731809,0.026446489617228508,0.00011569633352337405,0.019957233220338818,0.0007862640777602793,0.00483522517606616,0.0008805213146843016,0.031347036361694336,0.00013370021770242602,0.011171186342835426
32,1.0,40.0,0.0002222783659817651,0.016003334894776344,0.0011045618448406458,0.03691036626696586,0.00026929954765364533,0.04042837768793106,0.0009219771600328387,0.02977397479116917,0.00011971632193308325,0.026351295411586758,0.00012275633343961093,0.01875239796936512,0.00010831108374986798,0.008542963303625584,0.0008587121847085655,0.030272250995039936,0.00010119329817825928,0.012065967544913292
33,1.0,50.0,0.00020471935567911717,0.014303488656878471,0.001065461547113955,0.034697704017162316,0.00028122885851189494,0.026570947840809826,0.0008980632992461324,0.02848130092024803,0.00011565165914362295,0.02735267393290997,0.00018038217967841772,0.015967538580298424,0.00014516028750222176,0.010539022274315355,0.0008083574357442558,0.02777944318950176,0.000479497539345175,0.013581865467131138
34,1.0,60.0,0.00015248738054651767,0.01671692728996277,0.0010407880181446671,0.03351234644651413,0.0001838768075685948,0.027727598324418068,0.0008633606485091151,0.027766287326812744,0.00010999653022736311,0.025292020291090008,0.0001196868615807034,0.01800263300538063,0.00013959889474790543,0.007541806437075137,0.0007779924781061709,0.02592020109295845,0.0006146064843051137,0.015187189914286138
35,1.0,70.0,0.0002202927425969392,0.023008069023489952,0.001007332932204008,0.03154312446713448,0.00019001016335096208,0.02867138758301735,0.0008356377365998924,0.02893507108092308,0.00012763898121193049,0.025518111884593964,0.00017099642718676478,0.017289428040385246,0.0001259888376807794,0.007982257753610611,0.0007600534590892494,0.024417119100689888,0.00037047674413770437,0.01021489594131708
36,1.0,80.0,0.00015132414409890768,0.012278062291443348,0.0009771565673872828,0.031381960958242416,0.0002764234668575227,0.023147478699684143,0.0008061230182647705,0.02798278070986271,0.00010499428026378156,0.026339102536439896,0.00012335919018369168,0.016518834978342056,0.00020002668316010383,0.005577106028795242,0.0007224918808788061,0.024652374908328056,0.00016988717834465206,0.012140942737460136
37,1.0,90.0,0.00013949445565231144,0.012694834731519222,0.0009487940114922823,0.03126946836709976,0.00025017352891154587,0.023817071691155437,0.0007843315834179522,0.026481039822101596,0.00010744867176981644,0.02633344754576683,0.0001695590908639133,0.015717705711722374,0.00021106335043441504,0.0059278300032019615,0.0006966693326830863,0.02548553980886936,0.00018649036064743998,0.011517680250108242
38,1.0,100.0,0.0003226924745831638,0.013702420517802237,0.0009280387312173843,0.031205169856548313,0.00022123981034383175,0.031183453276753426,0.0007766051567159593,0.024133114144206047,0.00010191901674261315,0.02649905346333981,0.00023316936858464032,0.014093990437686443,0.0003635208122432232,0.005776956677436829,0.0006765624275431037,0.025371385738253597,0.00014751721755601466,0.013330591842532158
39,1.0,110.0,0.00011218739382456987,0.013283053413033484,0.0009049156797118484,0.027876948937773705,0.00014541293785441667,0.020677238702774048,0.0007730397628620268,0.022579202428460118,0.00010589838348096237,0.026277953758835796,0.0012200056808069348,0.025529373437166214,0.00044329531374387443,0.005887442734092474,0.0006458473508246242,0.022851886227726936,0.00013847598165739328,0.010978464968502522
40,1.0,120.0,8.803009404800832e-05,0.012820207513868807,0.0008696027216501534,0.028255788609385487,8.98430953384377e-05,0.023428823798894882,0.0007152790785767138,0.023202065378427502,0.00010004944488173352,0.026974156498909,0.0014141383580863474,0.018495550379157063,0.0002277191961184144,0.0065074493177235135,0.0006460534641519189,0.0210206750780344,0.00017905104323290288,0.011969964019954205
41,1.0,130.0,7.472593279089779e-05,0.012739731930196284,0.0008458172087557613,0.027854667976498604,9.155415318673477e-05,0.024355651810765263,0.0007715615211054683,0.025641169399023056,0.00013325229519978166,0.02482173405587673,0.00027641741326078767,0.0203708503395319,0.00017436512280255556,0.011145700700581074,0.000610178685747087,0.02221212722361088,0.00019217628869228065,0.008256064727902412
42,1.0,140.0,7.738814019830897e-05,0.014156945049762726,0.0008243045303970575,0.026610815897583958,,,0.0007058572955429554,0.02392366155982017,0.00013508305710274726,0.026832794770598408,,,0.00034163283999077976,0.009476296603679657,0.0006001252331770957,0.021577298641204837,0.00010854785796254872,0.010010688565671444
43,1.0,150.0,9.441114525543526e-05,0.014450015500187876,0.0008033130434341729,0.027177860960364345,,,0.0006568175158463418,0.021682417020201683,0.00013901156489737332,0.02612563781440258,,,0.00038596466765739024,0.006063972134143114,0.0005737507599405943,0.02219243533909321,8.201456512324512e-05,0.011526800692081451
44,1.0,160.0,0.0001945386175066233,0.013991115614771843,0.0007841209298931062,0.02604137174785137,,,0.0006420406280085443,0.020680511370301247,0.0001293348614126444,0.0258387103676796,,,0.00015313393669202924,0.006305278744548559,0.0005536786047741772,0.02014104276895523,0.00010325443145120516,0.009586230851709844
45,1.0,170.0,0.00011792782606789841,0.014140434563159944,0.0007628739112988113,0.02595212683081627,,,0.0006276433705352247,0.01919671893119812,9.968580707209185e-05,0.0253804624080658,,,0.00012019857967970891,0.006348726805299521,0.0005371037987060845,0.020278394222259518,0.0002186711062677205,0.00916085299104452
46,1.0,180.0,0.00013598908844869584,0.01457284577190876,0.0007394864223897457,0.0241269301623106,,,0.0006128685199655592,0.01991778984665871,0.00013824045890942216,0.030431153252720836,,,0.00014607596676796675,0.007100196089595556,0.0005257612792775035,0.01948215812444687,0.00021349552844185382,0.008868926204741001
47,1.0,190.0,0.00017510469479020682,0.013454984873533249,0.0007268345216289163,0.023000169545412064,,,0.0005918120732530951,0.019063245505094528,0.00011962671851506455,0.028445914387702945,,,0.0001195617951452732,0.005654496140778065,0.0005051735206507146,0.01812298595905304,0.0002632359392009676,0.010694129392504692
48,1.0,200.0,9.507797221885994e-05,0.013341211713850498,0.0007014903239905834,0.022928327322006226,,,0.0005840689409524202,0.018266152590513233,9.767671144800259e-05,0.02788865938782692,,,8.83407992660068e-05,0.006088026333600283,0.000488129211589694,0.016832619905471802,0.0001894969464046881,0.01104142889380455
49,1.0,210.0,0.0001294508547289297,0.01325566042214632,0.0006816177628934382,0.021741043776273727,,,0.0005684688221663238,0.016825862228870392,9.58287055254914e-05,0.029661251232028008,,,8.97078134585172e-05,0.004872279241681099,0.00047740296577103436,0.01751253381371498,0.0002686156367417425,0.00743567245081067
50,1.0,220.0,8.69595751282759e-05,0.01218094490468502,0.0006648466223850846,0.020961835980415344,,,0.0005441511166281998,0.016937525942921642,8.134119707392529e-05,0.026619428768754002,,,9.264350228477271e-05,0.004795114975422621,0.00046180898789316416,0.01639347337186336,0.0004060953506268561,0.007814133539795877
51,1.0,230.0,8.396917110076174e-05,0.011339068412780762,0.0006475915433838964,0.01991000771522522,,,0.0005422755493782461,0.01562504470348358,8.528622129233554e-05,0.026562616229057312,,,0.00011148842895636335,0.003840610152110458,0.0004496066248975693,0.015280197374522688,0.00025637715589255095,0.008587824180722237
52,1.0,240.0,8.281729242298752e-05,0.01530791912227869,0.0006308875163085759,0.019256684929132458,,,0.0005236513679847121,0.015954829752445217,8.918259118217975e-05,0.027655839920043945,,,8.053256169660017e-05,0.0060057220980525025,0.0004416278679855168,0.015669578686356544,0.00013290891365613788,0.007217189297080041
53,1.0,250.0,0.0001257256808457896,0.014430291019380091,0.0006137672462500633,0.01841298118233681,,,0.0005233567790128291,0.016669441014528275,9.246687113773078e-05,0.025558680295944214,,,8.268065721495077e-05,0.004960956051945686,0.00044129978050477803,0.014967301860451697,0.00013518138439394534,0.00944809801876545
54,1.0,260.0,9.451099322177471e-05,0.015784770250320438,0.0006108947563916445,0.017042465507984158,,,0.0005137870903126894,0.014440039172768591,8.081127452896908e-05,0.02517805621027946,,,0.00016287212201859802,0.004833559971302748,0.000419267627876252,0.014125186949968338,0.00011769466800615193,0.009617656469345093
55,1.0,270.0,8.798371709417553e-05,0.01292524114251137,0.0005916269728913902,0.018462611362338063,,,0.000492414110340178,0.0147807439789176,0.0001426025410182774,0.026042141020298004,,,7.521922088926658e-05,0.004154495429247618,0.000421998935053125,0.014027544297277927,7.860015466576442e-05,0.008056211285293102
56,2.0,0.0,0.00040910890675149863,0.011485553346574306,0.0005838853539898993,0.01848168484866619,0.00010499350173631684,0.02224378660321236,0.00048197642900049686,0.014456101693212988,9.931265958584844e-05,0.026073811575770375,0.00018883195298258212,0.015162584371864797,0.00011598644050536675,0.005968334153294563,0.00041612109635025263,0.0122120575979352,7.408892270177603e-05,0.007102364208549261
57,2.0,10.0,0.00019627764413598922,0.013429234735667706,0.0005663570482283831,0.01713045872747898,0.00011215161066502331,0.01867901161313057,0.00047114797052927326,0.01342504285275936,9.076068090507759e-05,0.02734564244747162,0.00011035490751964973,0.013401011936366558,0.00010792900138767436,0.004382154904305935,0.0003994254511781037,0.013360355049371721,0.00011103351425845176,0.007954532280564308
58,2.0,20.0,0.00016880364273674786,0.01647644303739071,0.0005558497505262494,0.01599427312612534,0.0001030747953336686,0.025600329041481015,0.00045564505853690207,0.012610803358256815,0.00015911365335341543,0.025187015533447262,0.00010531279258430004,0.012854674831032751,0.00018591745174489918,0.004684180021286011,0.0004055533499922603,0.014328849501907825,0.00011065040598623457,0.009991271421313286
59,2.0,30.0,0.00048003776464611286,0.02208822779357433,0.0005410773446783422,0.01599125564098358,9.6366333309561e-05,0.020465819165110588,0.0004500153299886732,0.011607395485043526,9.964806667994708e-05,0.025570986792445183,9.820143168326469e-05,0.012097124010324478,9.763427078723907e-05,0.004720378201454878,0.00038271665107458835,0.012936132960021496,7.495867612306029e-05,0.009596462361514568
60,2.0,40.0,0.0001176743462565355,0.01357151474803686,0.000527349766343832,0.015158342197537422,0.00012133408017689362,0.026985136792063717,0.0004387845401652157,0.012535948306322098,7.940038631204517e-05,0.025131864473223686,9.727649739943443e-05,0.012038289569318295,0.0002433170157019049,0.003373655490577221,0.000371659902157262,0.01249117776751518,8.556313696317376e-05,0.00869405921548605
61,2.0,50.0,0.00022500904742628336,0.008223425596952438,0.0005163414170965551,0.014530878514051437,0.00014428552822209895,0.022155197337269783,0.00043775184894911945,0.010992967523634434,0.00011126074241474272,0.02398521639406681,8.277368760900572e-05,0.01234855316579342,0.00012753935880027711,0.0036452878266572952,0.000363498373189941,0.012061244808137415,6.512075924547389e-05,0.0076522789895534515
62,2.0,60.0,0.00015943525067996234,0.00891029741615057,0.0005044668796472251,0.013701981864869595,0.0001684975140960887,0.015394167974591257,0.0004230672202538699,0.011968104168772696,9.34266863623634e-05,0.024389365687966347,9.462454909225927e-05,0.012103240936994551,6.703077087877318e-05,0.005144884344190359,0.00035524769918993115,0.011549018323421478,0.00011169587378390132,0.005462692119181156
63,2.0,70.0,0.00015974315465427938,0.01092999242246151,0.0004962290404364467,0.0132720610126853,0.0003617704496718943,0.031923465430736535,0.000414694455685094,0.010645067319273949,9.188717376673594e-05,0.02591688744723797,8.057988452492282e-05,0.011922987177968023,7.142252434277907e-05,0.00510050356388092,0.00034859651350416243,0.011501961387693882,9.98782488750294e-05,0.005025876685976982
64,2.0,80.0,0.00011959777475567537,0.011286363936960695,0.00048375996993854636,0.012824554927647114,0.00031297685927711427,0.016556333750486374,0.00040780397830531,0.010846988297998905,8.169576904037967e-05,0.02425421215593815,7.823947817087173e-05,0.01146612223237753,9.778919047676028e-05,0.004333269782364368,0.0003448481729719788,0.011204433627426624,0.00014513678615912795,0.0075844679959118375
65,2.0,90.0,6.572656275238842e-05,0.01084108464419842,0.00047091985470615333,0.01285067945718765,0.00026290360256098205,0.028975710272788998,0.0003938517183996737,0.00976357702165842,8.320339838974178e-05,0.02445315569639206,7.796032150508836e-05,0.010985356755554676,0.00013678683899343016,0.005490635056048632,0.0003341533883940428,0.011209290474653244,0.00010706260945880786,0.006303519010543822
66,2.0,100.0,8.008886652532965e-05,0.009749647229909895,0.0004686091851908714,0.011844832450151443,0.00016079231863841414,0.01974705047905445,0.0003884183533955365,0.00949330162256956,7.578966324217619e-05,0.02573493868112564,8.853800682118163e-05,0.013194453902542593,0.00010983616084558888,0.003966423217207193,0.00033299039932899177,0.011500886641442776,9.129986574407668e-05,0.008299063891172409
67,2.0,110.0,8.365553367184475e-05,0.012850358150899409,0.000455934350611642,0.012252324260771276,0.00021189595281612128,0.018638137727975845,0.0003876144764944911,0.009678567759692669,9.996337030315772e-05,0.024265339598059654,0.00010163385741179809,0.012619460932910442,0.0001820324978325516,0.005504385568201542,0.0003232864837627858,0.010430523194372654,0.00012198701733723284,0.007440509274601936
68,2.0,120.0,8.375428296858445e-05,0.009534173645079136,0.0004457259783521295,0.011835915967822077,0.0001660632697166875,0.02214592695236206,0.00038256577681750065,0.009590870700776577,0.00010719017882365732,0.0244734063744545,6.812517676735297e-05,0.011489013209939005,0.00014561624266207215,0.002929919166490436,0.00031839939765632147,0.01013752818107605,0.00015375787916127592,0.007952132262289524
69,2.0,130.0,8.133828669087961e-05,0.01143478509038687,0.0004330066149123013,0.011291122063994408,9.318059892393647e-05,0.01960697770118713,0.00036864678259007633,0.008779363706707954,0.00012503817561082542,0.02485346794128418,8.796399197308347e-05,0.010728511027991772,0.00015037760022096336,0.00311201810836792,0.0003130828554276377,0.009696551598608494,0.00012644943490158767,0.007561291567981244
70,2.0,140.0,0.0001006007514661178,0.011236009187996387,0.00042228226084262127,0.010652732104063034,,,0.0003778846585191786,0.007405229378491641,9.729212615638973e-05,0.023888984695076942,,,0.00029926758725196123,0.00250597414560616,0.00030565710039809346,0.010441328398883344,8.855656051309779e-05,0.008145513944327831
71,2.0,150.0,0.00014237638970371336,0.00902055948972702,0.00041499355575069785,0.009919248521327972,,,0.00035897927591577167,0.007362706121057272,8.608854841440916e-05,0.02212798222899437,,,0.00042696238961070776,0.004469627048820257,0.00030039853299967945,0.00965745374560356,0.0001347544166492298,0.00889279507100582
72,2.0,160.0,0.00014233792899176478,0.007903870195150375,0.0004134331829845905,0.009736695326864721,,,0.0003751708718482405,0.007368372287601232,7.581160753034055e-05,0.024666730314493183,,,0.0002600418811198324,0.003321442753076553,0.00029562728013843303,0.009119323454797268,8.429331501247361e-05,0.00866791233420372
73,2.0,170.0,0.00017446864512749016,0.012724565342068672,0.0004053947923239321,0.010390346869826315,,,0.0003498333098832518,0.007742194458842277,7.13481567800045e-05,0.022821879014372826,,,0.0003455508267506957,0.00792925339192152,0.0002898818929679692,0.00925703626126051,9.329766908194871e-05,0.008688428439199923
74,2.0,180.0,0.0001895647001219913,0.01507384702563286,0.0003936582361347973,0.00904559250921011,,,0.0003288480220362544,0.0069286469370126716,7.115805055946112e-05,0.023646438494324684,,,9.487613715464248e-05,0.0042384760454297074,0.00028487751842476433,0.009183735586702824,9.068627696251497e-05,0.007006768137216568
75,2.0,190.0,0.00016577623318880796,0.010153263807296751,0.0003840623830910772,0.009290000423789023,,,0.00032345697400160134,0.006193195935338736,7.28658342268318e-05,0.02283499762415886,,,0.00010719744022935628,0.00509760994464159,0.000287161790765822,0.008674507029354572,8.918017556425184e-05,0.007015905342996121
76,2.0,200.0,0.00019901469931937757,0.01175603922456503,0.00038102071266621346,0.008822907693684101,,,0.00031771440990269184,0.005963232368230821,9.323929407401009e-05,0.02267092652618885,,,8.926469308789821e-05,0.004227917641401291,0.0002799242502078414,0.009495810605585577,6.95495109539479e-05,0.007222766987979412
77,2.0,210.0,0.0003102248883806169,0.006550497841089964,0.0003734307829290629,0.008965588174760342,,,0.00031547361868433654,0.0059773274697363385,6.693814793834463e-05,0.02408263832330704,,,8.781695214565843e-05,0.004513228312134743,0.0002861538087017834,0.009136473760008812,8.633377001387998e-05,0.006419746205210686
78,2.0,220.0,0.00018733450269792232,0.005165580194443464,0.0003647114208433777,0.00777875306084752,,,0.0003112460544798523,0.0056285560131073,6.671244773315266e-05,0.0235594492405653,,,0.00013356022827792913,0.002827848307788372,0.0002740904747042805,0.0091401357203722,6.290802411967888e-05,0.006660838611423968
79,2.0,230.0,0.0002313138247700408,0.007491216994822025,0.0003617008333094418,0.00826409924775362,,,0.0003026676713488996,0.0052856989204883575,0.00012257156777195632,0.02214944362640381,,,6.734217458870262e-05,0.003556613810360432,0.0002642549225129187,0.008083333261311054,0.00012254643661435694,0.005178739782422781
80,2.0,240.0,0.00012441379658412188,0.00838376022875309,0.00035038279020227486,0.007615624461323024,,,0.00030838942620903254,0.006126133259385824,7.710060162935406e-05,0.021954186260700226,,,8.269388490589336e-05,0.005005340091884136,0.0002628899528644979,0.008318846113979816,0.00010099980863742529,0.007869927212595941
81,2.0,250.0,0.000603147316724062,0.008141928352415562,0.00034477803274057806,0.007385768461972475,,,0.00032548201852478087,0.006003125570714475,6.913423567311838e-05,0.023096000775694847,,,0.0001429951225873083,0.006397509016096592,0.0002577136910986156,0.008098488673567772,9.854299423750491e-05,0.006468893494457007
