,epoch,batch,train,test
0,0.0,0.0,104.9028091430664,84.25501251220703
1,0.0,10.0,11.062715530395508,17.837352752685547
2,0.0,20.0,1.7346985340118408,5.603864669799805
3,0.0,30.0,0.04257512465119362,0.2999844551086426
4,0.0,40.0,0.19315461814403534,0.09191682189702988
5,0.0,50.0,0.061238955706357956,0.02032627910375595
6,0.0,60.0,0.012218799442052841,0.09808395802974701
7,0.0,70.0,0.017210442572832108,0.12924441695213318
8,0.0,80.0,0.005364954471588135,0.11092943698167801
9,0.0,90.0,0.005286007653921843,0.07871029525995255
10,0.0,100.0,0.004259722772985697,0.0759991705417633
11,0.0,110.0,0.003540578531101346,0.08659793436527252
12,0.0,120.0,0.0032055347692221403,0.08331835269927979
13,0.0,130.0,0.002881464548408985,0.07324912399053574
14,0.0,140.0,0.0026143172290176153,0.07023929059505463
15,0.0,150.0,0.002400380792096257,0.06856029480695724
16,0.0,160.0,0.0022058484610170126,0.06357265263795853
17,0.0,170.0,0.0020533199422061443,0.059313107281923294
18,0.0,180.0,0.0019192129839211702,0.05725901946425438
19,0.0,190.0,0.0018053118837997317,0.054750073701143265
20,0.0,200.0,0.0017155592795461416,0.053229182958602905
21,0.0,210.0,0.0016306209145113826,0.051540665328502655
22,0.0,220.0,0.001572802779264748,0.046640753746032715
23,0.0,230.0,0.0014892478939145803,0.04680633917450905
24,0.0,240.0,0.001418583677150309,0.04499940201640129
25,0.0,250.0,0.00136661680880934,0.04406793415546417
26,0.0,260.0,0.0013179703382775187,0.04028301686048508
27,0.0,270.0,0.0012638472253456712,0.040016576647758484
28,1.0,0.0,0.0012464156607165933,0.039602622389793396
29,1.0,10.0,0.0012168253306299448,0.04010726884007454
30,1.0,20.0,0.0011720557231456041,0.038458384573459625
31,1.0,30.0,0.001133694197051227,0.0370413102209568
32,1.0,40.0,0.0011045618448406458,0.036910366266965866
33,1.0,50.0,0.001065461547113955,0.03469770401716232
34,1.0,60.0,0.0010407880181446671,0.03351234644651413
35,1.0,70.0,0.001007332932204008,0.031543124467134476
36,1.0,80.0,0.0009771565673872828,0.031381960958242416
37,1.0,90.0,0.0009487940114922822,0.03126946836709976
38,1.0,100.0,0.0009280387312173843,0.03120516985654831
39,1.0,110.0,0.0009049156797118485,0.027876948937773705
40,1.0,120.0,0.0008696027216501534,0.02825578860938549
41,1.0,130.0,0.0008458172087557614,0.027854667976498604
42,1.0,140.0,0.0008243045303970575,0.02661081589758396
43,1.0,150.0,0.0008033130434341729,0.027177860960364342
44,1.0,160.0,0.0007841209298931062,0.026041371747851372
45,1.0,170.0,0.0007628739112988114,0.02595212683081627
46,1.0,180.0,0.0007394864223897457,0.0241269301623106
47,1.0,190.0,0.0007268345216289163,0.023000169545412064
48,1.0,200.0,0.0007014903239905834,0.022928327322006226
49,1.0,210.0,0.0006816177628934383,0.021741043776273727
50,1.0,220.0,0.0006648466223850846,0.020961835980415344
51,1.0,230.0,0.0006475915433838964,0.01991000771522522
52,1.0,240.0,0.0006308875163085759,0.01925668492913246
53,1.0,250.0,0.0006137672462500632,0.018412981182336807
54,1.0,260.0,0.0006108947563916445,0.01704246550798416
55,1.0,270.0,0.0005916269728913903,0.018462611362338066
56,2.0,0.0,0.0005838853539898992,0.01848168484866619
57,2.0,10.0,0.0005663570482283831,0.01713045872747898
58,2.0,20.0,0.0005558497505262494,0.015994273126125336
59,2.0,30.0,0.0005410773446783423,0.01599125564098358
60,2.0,40.0,0.000527349766343832,0.015158342197537422
61,2.0,50.0,0.0005163414170965552,0.014530878514051437
62,2.0,60.0,0.0005044668796472251,0.013701981864869595
63,2.0,70.0,0.0004962290404364467,0.013272061012685299
64,2.0,80.0,0.0004837599699385464,0.012824554927647114
65,2.0,90.0,0.0004709198547061533,0.012850679457187653
66,2.0,100.0,0.00046860918519087136,0.011844832450151443
67,2.0,110.0,0.000455934350611642,0.012252324260771275
68,2.0,120.0,0.00044572597835212946,0.011835915967822075
69,2.0,130.0,0.0004330066149123013,0.011291122063994408
70,2.0,140.0,0.0004222822608426213,0.010652732104063034
71,2.0,150.0,0.00041499355575069785,0.009919248521327972
72,2.0,160.0,0.00041343318298459053,0.00973669532686472
73,2.0,170.0,0.00040539479232393205,0.010390346869826317
74,2.0,180.0,0.00039365823613479733,0.00904559250921011
75,2.0,190.0,0.0003840623830910772,0.009290000423789024
76,2.0,200.0,0.0003810207126662135,0.008822907693684101
77,2.0,210.0,0.00037343078292906284,0.008965588174760342
78,2.0,220.0,0.0003647114208433777,0.007778753060847521
79,2.0,230.0,0.0003617008333094418,0.00826409924775362
80,2.0,240.0,0.0003503827902022749,0.007615624461323023
81,2.0,250.0,0.00034477803274057806,0.007385768461972475
82,2.0,260.0,0.00034082779893651605,0.006509356666356325
83,2.0,270.0,0.0003356651577632874,0.00653789984062314
84,3.0,0.0,0.00033078898559324443,0.006489951629191637
85,3.0,10.0,0.00032570131588727236,0.00650050537660718
86,3.0,20.0,0.0003213713935110718,0.0061620427295565605
87,3.0,30.0,0.00031463621417060494,0.005994928535073996
88,3.0,40.0,0.00031102378852665424,0.005812444258481264
89,3.0,50.0,0.0003050649247597903,0.0057638054713606834
90,3.0,60.0,0.00030923058511689305,0.005387075245380402
91,3.0,70.0,0.0002962739672511816,0.0051938327960669994
92,3.0,80.0,0.00029067700961604714,0.0049272202886641026
93,3.0,90.0,0.0002888899471145123,0.0050448221154510975
94,3.0,100.0,0.0002826314594130963,0.004723622929304838
95,3.0,110.0,0.00027866996242664754,0.004630065057426691
96,3.0,120.0,0.0002799876674544066,0.0047784908674657345
97,3.0,130.0,0.0002729766711127013,0.004239603877067566
98,3.0,140.0,0.0002660913742147386,0.004477177280932665
99,3.0,150.0,0.0002629165246617049,0.004379136022180319
100,3.0,160.0,0.00026329641696065664,0.0042502800934016705
101,3.0,170.0,0.0002557850966695696,0.00383044988848269
102,3.0,180.0,0.00025439614546485245,0.003925736527889967
103,3.0,190.0,0.00025242636911571026,0.003614596789702773
104,3.0,200.0,0.00024688252597115934,0.003855317598208785
105,3.0,210.0,0.0002521905698813498,0.003559197299182415
106,3.0,220.0,0.0002412433532299474,0.003591806162148714
107,3.0,230.0,0.00023903809778857976,0.0036472096107900143
108,3.0,240.0,0.0002361452643526718,0.0034634091425687075
109,3.0,250.0,0.00023522667470388114,0.0032733939588069916
110,3.0,260.0,0.00022849554079584777,0.0032360064797103405
111,3.0,270.0,0.00022789723880123347,0.003278623800724745
112,4.0,0.0,0.00022597186034545302,0.003164523048326373
113,4.0,10.0,0.00022511182760354131,0.003293688176199794
114,4.0,20.0,0.0002203481999458745,0.0030349043663591146
115,4.0,30.0,0.000216514672501944,0.0030205650255084038
116,4.0,40.0,0.00021420423581730574,0.0028985210228711367
117,4.0,50.0,0.0002151949447579682,0.0027701391372829676
118,4.0,60.0,0.00021064763132017106,0.0029283841140568256
119,4.0,70.0,0.0002126597537426278,0.0027705011889338493
120,4.0,80.0,0.0002066129382001236,0.002877602120861411
121,4.0,90.0,0.0002023761480813846,0.002706187777221203
122,4.0,100.0,0.00019988308486063033,0.002666722284629941
123,4.0,110.0,0.00019792285456787795,0.002520730486139655
124,4.0,120.0,0.00019653236086014658,0.0024349826853722334
125,4.0,130.0,0.0001996560749830678,0.00250603212043643
126,4.0,140.0,0.00019204658747185022,0.002496912842616439
127,4.0,150.0,0.00019133907335344702,0.0023958724923431873
128,4.0,160.0,0.00018871782231144607,0.0023316852748394012
129,4.0,170.0,0.0001872310385806486,0.002383394865319133
130,4.0,180.0,0.00018999203166458756,0.00228022038936615
131,4.0,190.0,0.00018382012785878032,0.0022679425310343504
132,4.0,200.0,0.0001804530038498342,0.0022876644507050514
133,4.0,210.0,0.00017905632557813078,0.00220051733776927
134,4.0,220.0,0.0001777929428499192,0.002182185649871826
135,4.0,230.0,0.0001778723526513204,0.0021667564287781715
136,4.0,240.0,0.00017367990221828222,0.0020985081791877747
137,4.0,250.0,0.00017298462626058608,0.002124226186424494
138,4.0,260.0,0.00017032587493304163,0.002061661798506975
139,4.0,270.0,0.00016832805704325438,0.0020714213605970144
140,5.0,0.0,0.00016749629867263138,0.002090760273858905
141,5.0,10.0,0.00016583305841777474,0.002051284071058035
