,epoch,batch,train,test
0,0.0,0.0,0.09376784414052963,0.02405111864209175
1,0.0,10.0,0.004163413308560848,0.03569256141781807
2,0.0,20.0,0.0022425514180213213,0.0793682187795639
3,0.0,30.0,0.00215615751221776,0.06339945644140244
4,0.0,40.0,0.0017395298928022385,0.09048540145158768
5,0.0,50.0,0.0005906071746721864,0.05221228301525116
6,0.0,60.0,0.0004507974663283676,0.04240555688738823
7,0.0,70.0,0.000502476585097611,0.028323309496045113
8,0.0,80.0,0.0007664433214813471,0.03358258679509163
9,0.0,90.0,0.0010109884897246957,0.025245504453778267
10,0.0,100.0,0.0002234035637229681,0.021138010546565056
11,0.0,110.0,0.0001870786218205467,0.023667411878705025
12,0.0,120.0,0.0002434080233797431,0.022401921451091766
13,0.0,130.0,0.0001617218367755413,0.02190351113677025
14,0.0,140.0,0.0002336352044949308,0.0181877501308918
15,0.0,150.0,0.00017312388808932155,0.017163394019007683
16,0.0,160.0,0.00027884688461199403,0.01752704568207264
17,0.0,170.0,0.0005087534082122147,0.014994370751082897
18,0.0,180.0,0.0002074407966574654,0.014140307903289795
19,0.0,190.0,0.0001282552257180214,0.015238962136209011
20,0.0,200.0,0.0001589470193721354,0.013326335698366165
21,0.0,210.0,0.00017298487364314497,0.015397352166473866
22,0.0,220.0,0.00019956288451794535,0.0156733226031065
23,0.0,230.0,0.00011468306183815002,0.011967879720032215
24,0.0,240.0,0.00018778418598230928,0.01339744497090578
25,0.0,250.0,0.000549585500266403,0.014654968865215778
26,0.0,260.0,0.00012144781067036092,0.013164791278541088
27,0.0,270.0,0.0003028001810889691,0.013611216098070145
28,1.0,0.0,0.00011213842662982643,0.014740854501724243
29,1.0,10.0,0.00039108374039642513,0.011982250027358532
30,1.0,20.0,0.00023770610278006643,0.010896806605160236
31,1.0,30.0,0.00013370021770242602,0.011171186342835426
32,1.0,40.0,0.00010119329817825928,0.012065967544913292
33,1.0,50.0,0.00047949753934517503,0.013581865467131138
34,1.0,60.0,0.0006146064843051136,0.015187189914286137
35,1.0,70.0,0.00037047674413770437,0.010214895941317081
36,1.0,80.0,0.00016988717834465206,0.012140942737460136
37,1.0,90.0,0.00018649036064743996,0.011517680250108242
38,1.0,100.0,0.00014751721755601466,0.013330591842532158
39,1.0,110.0,0.00013847598165739328,0.010978464968502522
40,1.0,120.0,0.00017905104323290288,0.011969964019954205
41,1.0,130.0,0.00019217628869228065,0.008256064727902412
42,1.0,140.0,0.00010854785796254873,0.010010688565671444
43,1.0,150.0,8.201456512324512e-05,0.011526800692081451
44,1.0,160.0,0.00010325443145120516,0.009586230851709843
45,1.0,170.0,0.00021867110626772046,0.009160852991044521
46,1.0,180.0,0.00021349552844185382,0.008868926204741001
47,1.0,190.0,0.00026323593920096755,0.010694129392504692
48,1.0,200.0,0.00018949694640468806,0.01104142889380455
49,1.0,210.0,0.0002686156367417425,0.007435672450810671
50,1.0,220.0,0.0004060953506268561,0.007814133539795876
51,1.0,230.0,0.00025637715589255095,0.008587824180722237
52,1.0,240.0,0.00013290891365613788,0.00721718929708004
