,epoch,batch,train,test
0,0.0,0.0,3.840643882751465,8.318085670471191
1,0.0,10.0,0.026642056182026863,0.1532341092824936
2,0.0,20.0,0.007707773242145777,0.01788407936692238
3,0.0,30.0,0.002736699767410755,0.03591608256101608
4,0.0,40.0,0.0011144168674945831,0.03141733631491661
5,0.0,50.0,0.0009592816350050271,0.02529120072722435
6,0.0,60.0,0.0009214109159074724,0.017414970323443413
7,0.0,70.0,0.0003513622214086354,0.012755253352224827
8,0.0,80.0,0.00027474306989461184,0.012453995645046234
9,0.0,90.0,0.00023416997282765806,0.01181045826524496
10,0.0,100.0,0.00023520790273323655,0.013203236274421215
11,0.0,110.0,0.00020365304953884333,0.010942359454929829
12,0.0,120.0,0.00022025982616469264,0.00898877251893282
13,0.0,130.0,0.00017541642591822892,0.009901067242026329
14,0.0,140.0,0.0001457893376937136,0.010504026897251606
15,0.0,150.0,0.00024225118977483362,0.010191445238888264
16,0.0,160.0,0.0001509094436187297,0.01202885340899229
17,0.0,170.0,0.00012280837108846754,0.008620168082416058
18,0.0,180.0,0.00012296931527089328,0.008301487192511559
19,0.0,190.0,0.0001443597866455093,0.009006869047880173
20,0.0,200.0,0.0002082627033814788,0.007005413994193077
21,0.0,210.0,0.0001785452477633953,0.007080388255417347
22,0.0,220.0,0.00019421677279751748,0.011160763911902905
23,0.0,230.0,0.0006159177282825112,0.004964315798133612
24,0.0,240.0,0.00020439623040147126,0.011031516827642918
25,0.0,250.0,0.0005798235652036965,0.014386586844921112
26,0.0,260.0,0.00030188311939127743,0.006943775340914726
27,0.0,270.0,0.000529239943716675,0.008029913529753685
28,1.0,0.0,0.0009395485394634306,0.019112899899482727
29,1.0,10.0,0.0002577780978754163,0.014804798178374767
30,1.0,20.0,0.0003851542714983225,0.004915345460176468
31,1.0,30.0,0.0007862640777602792,0.00483522517606616
32,1.0,40.0,0.00010831108374986798,0.008542963303625584
33,1.0,50.0,0.00014516028750222176,0.010539022274315357
34,1.0,60.0,0.00013959889474790543,0.007541806437075138
35,1.0,70.0,0.0001259888376807794,0.007982257753610611
36,1.0,80.0,0.00020002668316010386,0.005577106028795242
37,1.0,90.0,0.00021106335043441504,0.0059278300032019615
38,1.0,100.0,0.0003635208122432232,0.005776956677436829
39,1.0,110.0,0.00044329531374387443,0.005887442734092474
40,1.0,120.0,0.0002277191961184144,0.006507449317723513
41,1.0,130.0,0.00017436512280255556,0.011145700700581074
42,1.0,140.0,0.00034163283999077976,0.009476296603679657
43,1.0,150.0,0.00038596466765739024,0.006063972134143114
44,1.0,160.0,0.00015313393669202924,0.006305278744548559
45,1.0,170.0,0.00012019857967970893,0.0063487268052995205
46,1.0,180.0,0.00014607596676796675,0.007100196089595556
47,1.0,190.0,0.00011956179514527321,0.005654496140778065
48,1.0,200.0,8.83407992660068e-05,0.006088026333600283
49,1.0,210.0,8.97078134585172e-05,0.004872279241681099
50,1.0,220.0,9.26435022847727e-05,0.004795114975422621
51,1.0,230.0,0.00011148842895636335,0.0038406101521104574
52,1.0,240.0,8.053256169660017e-05,0.006005722098052502
53,1.0,250.0,8.268065721495077e-05,0.004960956051945686
54,1.0,260.0,0.00016287212201859802,0.004833559971302748
55,1.0,270.0,7.521922088926658e-05,0.004154495429247618
56,2.0,0.0,0.00011598644050536677,0.005968334153294563
57,2.0,10.0,0.00010792900138767436,0.004382154904305935
58,2.0,20.0,0.00018591745174489915,0.004684180021286011
59,2.0,30.0,9.763427078723907e-05,0.004720378201454878
60,2.0,40.0,0.0002433170157019049,0.003373655490577221
61,2.0,50.0,0.00012753935880027711,0.0036452878266572952
62,2.0,60.0,6.703077087877318e-05,0.005144884344190359
63,2.0,70.0,7.142252434277907e-05,0.00510050356388092
64,2.0,80.0,9.778919047676027e-05,0.0043332697823643684
65,2.0,90.0,0.00013678683899343014,0.005490635056048632
66,2.0,100.0,0.00010983616084558889,0.003966423217207193
67,2.0,110.0,0.0001820324978325516,0.005504385568201542
68,2.0,120.0,0.00014561624266207218,0.0029299191664904356
69,2.0,130.0,0.00015037760022096336,0.00311201810836792
70,2.0,140.0,0.00029926758725196123,0.00250597414560616
71,2.0,150.0,0.00042696238961070776,0.004469627048820257
72,2.0,160.0,0.0002600418811198324,0.0033214427530765533
73,2.0,170.0,0.0003455508267506957,0.00792925339192152
74,2.0,180.0,9.487613715464249e-05,0.004238476045429707
75,2.0,190.0,0.00010719744022935629,0.00509760994464159
76,2.0,200.0,8.92646930878982e-05,0.004227917641401291
77,2.0,210.0,8.781695214565843e-05,0.004513228312134743
78,2.0,220.0,0.00013356022827792913,0.002827848307788372
79,2.0,230.0,6.734217458870262e-05,0.0035566138103604317
80,2.0,240.0,8.269388490589336e-05,0.005005340091884136
81,2.0,250.0,0.0001429951225873083,0.006397509016096592
82,2.0,260.0,8.299628098029643e-05,0.005016722250729799
83,2.0,270.0,0.00012419179256539792,0.005787975620478392
84,3.0,0.0,0.00024170985852833837,0.004778433591127396
85,3.0,10.0,0.00041659854468889534,0.008446518331766129
86,3.0,20.0,8.568606426706538e-05,0.005031344946473837
87,3.0,30.0,8.906119910534471e-05,0.004825463518500328
88,3.0,40.0,8.40084467199631e-05,0.003517935983836651
89,3.0,50.0,9.13920666789636e-05,0.005527902860194445
90,3.0,60.0,0.00010058706538984552,0.003593346569687128
91,3.0,70.0,0.0001101498055504635,0.0027543860487639904
92,3.0,80.0,0.00016343753668479621,0.005930852610617876
93,3.0,90.0,0.00016554832109250128,0.003635362023487687
94,3.0,100.0,0.00013913567818235606,0.004315255209803581
95,3.0,110.0,9.322136611444876e-05,0.0038516235072165728
96,3.0,120.0,9.289644367527217e-05,0.0030989302322268486
97,3.0,130.0,8.587740012444556e-05,0.002711737994104624
98,3.0,140.0,8.39792046463117e-05,0.002650027396157384
99,3.0,150.0,7.867248496040702e-05,0.002469036029651761
100,3.0,160.0,7.078061025822535e-05,0.003908319398760796
101,3.0,170.0,7.069372804835439e-05,0.002156586619094014
102,3.0,180.0,0.00010233495413558558,0.002742054406553507
103,3.0,190.0,0.00011751681449823081,0.0024902005679905415
104,3.0,200.0,0.000154623223352246,0.003955105319619179
105,3.0,210.0,0.0003546139632817358,0.002538910834118724
106,3.0,220.0,0.0014034901978448033,0.003651896258816123
107,3.0,230.0,0.001989813055843115,0.0023552037309855223
108,3.0,240.0,0.0004898462211713195,0.004931935574859381
109,3.0,250.0,0.0008274157298728824,0.01362125389277935
110,3.0,260.0,0.00033150616218335927,0.005744150374084711
111,3.0,270.0,0.0001291967200813815,0.0066811987198889256
112,4.0,0.0,0.00012371869524940848,0.004831444472074509
113,4.0,10.0,0.00014240414020605385,0.005583444144576788
114,4.0,20.0,9.415255772182718e-05,0.0036402784753590822
115,4.0,30.0,6.053551987861283e-05,0.0038264531176537275
116,4.0,40.0,6.023310197633691e-05,0.003718781750649214
117,4.0,50.0,8.797836198937148e-05,0.005684123374521732
118,4.0,60.0,9.879843128146604e-05,0.004880909807980061
119,4.0,70.0,0.00012142874038545415,0.004063223022967577
120,4.0,80.0,6.028510688338429e-05,0.003360924543812871
121,4.0,90.0,0.0004244222363922745,0.002675862517207861
122,4.0,100.0,0.00016934463928919286,0.002418332966044545
123,4.0,110.0,9.364738798467442e-05,0.0061844512820243835
124,4.0,120.0,9.022813173942268e-05,0.0038842991925776005
125,4.0,130.0,9.639492054702714e-05,0.0025576220359653234
126,4.0,140.0,8.148438791977242e-05,0.0027305837720632553
127,4.0,150.0,6.095480057410896e-05,0.004058873280882835
128,4.0,160.0,0.00011547405301826075,0.0038151678163558245
129,4.0,170.0,0.00015841395361348987,0.0028268848545849323
130,4.0,180.0,0.00010020065383287147,0.0035112660843878984
131,4.0,190.0,6.998275785008445e-05,0.004408696666359901
132,4.0,200.0,6.840607966296375e-05,0.0035792787093669176
133,4.0,210.0,6.081224273657426e-05,0.003484534565359354
134,4.0,220.0,6.666585250059143e-05,0.0030585925560444593
135,4.0,230.0,6.595183367608115e-05,0.002504482166841626
136,4.0,240.0,5.923797652940266e-05,0.004612992983311415
137,4.0,250.0,0.00013756626867689192,0.0028153343591839075
138,4.0,260.0,9.662515367381275e-05,0.0037445598281919956
139,4.0,270.0,7.87253666203469e-05,0.0018061933806166053
140,5.0,0.0,7.564564293716103e-05,0.0024807320442050695
141,5.0,10.0,0.00024378339003305882,0.004948720335960388
142,5.0,20.0,0.00012825115118175745,0.0025257007218897343
143,5.0,30.0,6.449648935813457e-05,0.003553826594725251
144,5.0,40.0,5.816607881570235e-05,0.0032250580843538046
145,5.0,50.0,0.00014097339590080082,0.0024849853944033384
146,5.0,60.0,6.72877358738333e-05,0.0034367144107818604
147,5.0,70.0,9.976866567740217e-05,0.0030885147862136364
148,5.0,80.0,0.0001027612088364549,0.002776447916403413
149,5.0,90.0,8.898339729057625e-05,0.002407608088105917
150,5.0,100.0,5.206841160543263e-05,0.002361449645832181
151,5.0,110.0,6.494449189631268e-05,0.002442465629428625
152,5.0,120.0,7.316246046684682e-05,0.0022176566999405622
153,5.0,130.0,0.0001376573636662215,0.0036573028191924095
154,5.0,140.0,0.00012155468721175566,0.003128570970147848
155,5.0,150.0,5.539815538213588e-05,0.002791870618239045
156,5.0,160.0,0.00010537486377870664,0.00169331394135952
157,5.0,170.0,5.169718133402057e-05,0.0028348746709525585
158,5.0,180.0,0.00010536304034758359,0.0036771080922335386
159,5.0,190.0,6.275271152844653e-05,0.003388452809303999
160,5.0,200.0,5.639451046590693e-05,0.0026208769995719194
161,5.0,210.0,5.06084761582315e-05,0.002613305812701583
162,5.0,220.0,5.9046968090115115e-05,0.00284653902053833
163,5.0,230.0,9.51769616222009e-05,0.0017392589943483472
164,5.0,240.0,0.00011112190259154886,0.0033235473092645407
165,5.0,250.0,5.512260759132914e-05,0.0021537092979997396
166,5.0,260.0,0.00015278023784048855,0.0017329530091956258
167,5.0,270.0,0.00012141538900323212,0.003230160567909479
168,6.0,0.0,0.00012619633344002068,0.003655098145827651
169,6.0,10.0,0.00012275266635697335,0.0021304436959326267
170,6.0,20.0,0.00013591723109129816,0.001529022236354649
171,6.0,30.0,9.70269029494375e-05,0.0016522131627425551
172,6.0,40.0,0.00016454828437417746,0.0019972501322627068
173,6.0,50.0,9.56755320657976e-05,0.0022294707596302032
174,6.0,60.0,6.840060814283788e-05,0.0018073589308187366
175,6.0,70.0,5.303750003804453e-05,0.0015876227989792824
176,6.0,80.0,5.066825178801082e-05,0.002070491435006261
177,6.0,90.0,6.577480962732807e-05,0.001228501321747899
178,6.0,100.0,7.573407492600381e-05,0.0012728313449770212
179,6.0,110.0,7.185617869254202e-05,0.002125257160514593
180,6.0,120.0,5.912096457905136e-05,0.0024924457538872957
181,6.0,130.0,4.309110954636708e-05,0.0016507308464497328
182,6.0,140.0,0.0001068187048076652,0.0015819071559235454
183,6.0,150.0,9.128521924139932e-05,0.0016580990049988031
184,6.0,160.0,8.526379679096863e-05,0.0012257321504876018
185,6.0,170.0,7.083605305524543e-05,0.0012500263983383775
186,6.0,180.0,8.77618876984343e-05,0.0011338148033246398
187,6.0,190.0,6.806494639022276e-05,0.0012851313222199678
188,6.0,200.0,0.0002647009678184986,0.00134245865046978
189,6.0,210.0,0.0002764102828223258,0.0013705861056223512
190,6.0,220.0,0.00021755309717264026,0.004384505562484264
191,6.0,230.0,0.0001420360495103523,0.0023655144032090902
192,6.0,240.0,7.001681660767645e-05,0.0036475444212555885
193,6.0,250.0,0.00015117252769414335,0.002989369910210371
194,6.0,260.0,0.00015477035776712,0.0032551761250942945
195,6.0,270.0,0.0002497719833627343,0.001426931587047875
196,7.0,0.0,0.00033725579851306975,0.0018239989876747131
197,7.0,10.0,0.00013371887325774878,0.006477219983935356
198,7.0,20.0,8.84088221937418e-05,0.004423065576702356
199,7.0,30.0,6.027281779097393e-05,0.0034662240650504827
200,7.0,40.0,0.00010531571024330333,0.002208579098805785
201,7.0,50.0,0.00011775213351938874,0.002152784029021859
202,7.0,60.0,7.609294698340818e-05,0.0021272313315421343
203,7.0,70.0,7.340030424529687e-05,0.0030137840658426285
204,7.0,80.0,0.00011826630361611024,0.004580919165164232
205,7.0,90.0,6.306919385679066e-05,0.0023190511856228113
206,7.0,100.0,7.206812006188557e-05,0.0018703631358221173
207,7.0,110.0,4.8516947572352365e-05,0.0028189339209347963
208,7.0,120.0,5.6311324442503974e-05,0.00239291088655591
209,7.0,130.0,5.5874897952890024e-05,0.0017095550429075956
210,7.0,140.0,0.0001143029730883427,0.0025223535485565662
211,7.0,150.0,0.00013192610640544444,0.004205354489386082
212,7.0,160.0,0.0001076102998922579,0.0021316458005458117
213,7.0,170.0,0.00024241002392955124,0.0024806815199553967
214,7.0,180.0,0.00015287938003893942,0.0026445796247571707
215,7.0,190.0,6.573702557943761e-05,0.0017233133548870683
216,7.0,200.0,8.215022535296157e-05,0.0017395478207617998
217,7.0,210.0,9.851115464698523e-05,0.0017827070550993085
218,7.0,220.0,7.46420628274791e-05,0.0015274409670382738
219,7.0,230.0,6.72992755426094e-05,0.00192826718557626
220,7.0,240.0,8.639602310722694e-05,0.001539337681606412
221,7.0,250.0,0.00012557778973132372,0.001438148901797831
222,7.0,260.0,0.00010379403101978824,0.0015435033710673451
223,7.0,270.0,5.8210927818436176e-05,0.002448022598400712
224,8.0,0.0,4.407608139445074e-05,0.0016506635583937168
225,8.0,10.0,4.931021612719633e-05,0.001640309696085751
226,8.0,20.0,5.629114093608223e-05,0.0021271402947604656
227,8.0,30.0,5.2876748668495566e-05,0.0018431913340464234
228,8.0,40.0,4.737721974379383e-05,0.001664915936999023
229,8.0,50.0,9.886471525533125e-05,0.002271421952173114
230,8.0,60.0,0.00019273375801276416,0.001546040060929954
231,8.0,70.0,0.00022429384989663959,0.0027371090836822987
232,8.0,80.0,0.00012545967183541507,0.0019217191729694605
233,8.0,90.0,0.0002842248068191111,0.003606113139539957
234,8.0,100.0,6.84776168782264e-05,0.0019516748143360019
235,8.0,110.0,9.549777314532548e-05,0.0027280994690954685
236,8.0,120.0,0.0002785889955703169,0.001595028443261981
237,8.0,130.0,0.0001563276455271989,0.003009580075740814
238,8.0,140.0,0.00020990606572013348,0.001810791320167482
239,8.0,150.0,0.00011294008436379954,0.0021173260174691677
240,8.0,160.0,0.00021557904256042093,0.0016041669296100736
241,8.0,170.0,0.00011313804861856624,0.0027758637443184853
242,8.0,180.0,9.518708247924224e-05,0.002334693679586053
243,8.0,190.0,0.00016932503785938025,0.00195393618196249
244,8.0,200.0,6.684893742203712e-05,0.0019813692197203636
245,8.0,210.0,4.619566607289016e-05,0.0020288077648729086
246,8.0,220.0,4.8339668865082785e-05,0.0016629501478746533
247,8.0,230.0,6.1013233789708465e-05,0.0018677525222301483
248,8.0,240.0,0.000123768622870557,0.0015768681187182665
