,epoch,batch,train,test
0,0.0,0.0,7.786823749542236,20.85797691345215
1,0.0,10.0,0.2270026057958603,0.9445921182632446
2,0.0,20.0,0.03521096333861351,0.08364767581224442
3,0.0,30.0,0.01189546100795269,0.031624164432287216
4,0.0,40.0,0.008956393226981163,0.18748430907726288
5,0.0,50.0,0.004127849824726582,0.03919984772801399
6,0.0,60.0,0.0012129915412515402,0.07896183431148529
7,0.0,70.0,0.0008226434583775699,0.04421762749552727
8,0.0,80.0,0.0005705959629267454,0.04136376082897186
9,0.0,90.0,0.000443512195488438,0.0351964496076107
10,0.0,100.0,0.0003681268135551363,0.03908856213092804
11,0.0,110.0,0.00034918528399430215,0.03947627544403076
12,0.0,120.0,0.0002840569650288671,0.03392612561583519
13,0.0,130.0,0.00025707698659971356,0.03266299143433571
14,0.0,140.0,0.00023329468967858702,0.032946016639471054
15,0.0,150.0,0.00022242346312850714,0.030273742973804474
16,0.0,160.0,0.00022265924781095237,0.03189105540513992
17,0.0,170.0,0.00020584666344802827,0.029594630002975464
18,0.0,180.0,0.00019818646251223981,0.030329860746860504
19,0.0,190.0,0.00018100187298841774,0.030385693535208702
20,0.0,200.0,0.0001997929357457906,0.02732948772609234
21,0.0,210.0,0.00016339145076926798,0.027938738465309143
22,0.0,220.0,0.00015871383948251605,0.027288801968097687
23,0.0,230.0,0.00018880526477005333,0.02630205824971199
24,0.0,240.0,0.00015300769882742316,0.02570333145558834
25,0.0,250.0,0.00014962846762500703,0.02654397487640381
26,0.0,260.0,0.0001626880548428744,0.027159010991454124
27,0.0,270.0,0.00013751805818174034,0.025602562353014946
28,1.0,0.0,0.00014005594130139798,0.02858649753034115
29,1.0,10.0,0.00012456710101105273,0.027203500270843506
30,1.0,20.0,0.00015292099851649255,0.02691621705889702
31,1.0,30.0,0.0001332746905973181,0.026446489617228508
32,1.0,40.0,0.00011971632193308324,0.02635129541158676
33,1.0,50.0,0.00011565165914362296,0.027352673932909966
34,1.0,60.0,0.00010999653022736311,0.02529202029109001
35,1.0,70.0,0.0001276389812119305,0.025518111884593964
36,1.0,80.0,0.00010499428026378155,0.026339102536439896
37,1.0,90.0,0.00010744867176981643,0.02633344754576683
38,1.0,100.0,0.00010191901674261317,0.026499053463339806
39,1.0,110.0,0.00010589838348096237,0.026277953758835793
40,1.0,120.0,0.00010004944488173351,0.026974156498908997
41,1.0,130.0,0.00013325229519978166,0.024821734055876732
42,1.0,140.0,0.00013508305710274726,0.02683279477059841
43,1.0,150.0,0.00013901156489737332,0.02612563781440258
44,1.0,160.0,0.00012933486141264439,0.025838710367679596
45,1.0,170.0,9.968580707209185e-05,0.025380462408065796
46,1.0,180.0,0.00013824045890942216,0.030431153252720833
47,1.0,190.0,0.00011962671851506457,0.028445914387702942
48,1.0,200.0,9.76767114480026e-05,0.02788865938782692
49,1.0,210.0,9.582870552549139e-05,0.029661251232028008
50,1.0,220.0,8.134119707392529e-05,0.026619428768754005
51,1.0,230.0,8.528622129233554e-05,0.026562616229057312
52,1.0,240.0,8.918259118217975e-05,0.027655839920043945
53,1.0,250.0,9.246687113773078e-05,0.025558680295944214
54,1.0,260.0,8.081127452896908e-05,0.025178056210279465
55,1.0,270.0,0.0001426025410182774,0.026042141020298004
56,2.0,0.0,9.931265958584845e-05,0.026073811575770378
57,2.0,10.0,9.07606809050776e-05,0.02734564244747162
58,2.0,20.0,0.00015911365335341543,0.025187015533447266
59,2.0,30.0,9.964806667994708e-05,0.025570986792445183
60,2.0,40.0,7.940038631204516e-05,0.025131864473223686
61,2.0,50.0,0.00011126074241474271,0.02398521639406681
62,2.0,60.0,9.34266863623634e-05,0.024389365687966347
63,2.0,70.0,9.188717376673594e-05,0.02591688744723797
64,2.0,80.0,8.169576904037967e-05,0.02425421215593815
65,2.0,90.0,8.320339838974178e-05,0.02445315569639206
66,2.0,100.0,7.578966324217618e-05,0.02573493868112564
67,2.0,110.0,9.996337030315772e-05,0.024265339598059654
68,2.0,120.0,0.00010719017882365733,0.0244734063744545
69,2.0,130.0,0.00012503817561082542,0.02485346794128418
70,2.0,140.0,9.729212615638971e-05,0.023888984695076942
71,2.0,150.0,8.608854841440916e-05,0.02212798222899437
72,2.0,160.0,7.581160753034055e-05,0.02466673031449318
73,2.0,170.0,7.13481567800045e-05,0.022821879014372826
74,2.0,180.0,7.115805055946112e-05,0.023646438494324684
75,2.0,190.0,7.28658342268318e-05,0.02283499762415886
76,2.0,200.0,9.32392940740101e-05,0.02267092652618885
77,2.0,210.0,6.693814793834463e-05,0.024082638323307037
78,2.0,220.0,6.671244773315266e-05,0.0235594492405653
79,2.0,230.0,0.00012257156777195632,0.02214944362640381
80,2.0,240.0,7.710060162935406e-05,0.021954186260700226
81,2.0,250.0,6.913423567311838e-05,0.023096000775694847
82,2.0,260.0,6.951634713914245e-05,0.02320641279220581
83,2.0,270.0,9.229018905898556e-05,0.023136373609304428
84,3.0,0.0,9.640328062232584e-05,0.0245183277875185
85,3.0,10.0,7.002765778452158e-05,0.02544626221060753
86,3.0,20.0,7.945146353449672e-05,0.02269672602415085
87,3.0,30.0,0.00010205202852375805,0.026370566338300705
88,3.0,40.0,7.502789230784401e-05,0.023266267031431198
89,3.0,50.0,8.046899893088266e-05,0.025305498391389847
90,3.0,60.0,8.10966084827669e-05,0.023871613666415215
91,3.0,70.0,6.692858005408198e-05,0.021397311240434647
92,3.0,80.0,7.210990588646382e-05,0.023913778364658356
93,3.0,90.0,9.230004798155278e-05,0.021340545266866684
94,3.0,100.0,0.00019754594541154802,0.021640200167894363
95,3.0,110.0,7.197497325250879e-05,0.020381057634949684
96,3.0,120.0,8.63206951180473e-05,0.02052653767168522
97,3.0,130.0,8.538056863471866e-05,0.020673640072345734
98,3.0,140.0,0.00018318336515221745,0.019183319061994553
99,3.0,150.0,0.00013282477448228747,0.022479748353362083
100,3.0,160.0,0.0003317363152746111,0.02181539498269558
101,3.0,170.0,0.00027040240820497274,0.01981465332210064
102,3.0,180.0,0.00022606426500715315,0.01940261572599411
103,3.0,190.0,0.00041530656744726,0.020725330337882042
104,3.0,200.0,0.000847927643917501,0.021939760074019432
105,3.0,210.0,0.0009381085983477533,0.02036377415060997
106,3.0,220.0,0.00036248023388907313,0.020778309553861618
107,3.0,230.0,0.0002759495400823653,0.019586628302931786
108,3.0,240.0,0.001137108076363802,0.020552482455968857
109,3.0,250.0,0.0008330990094691515,0.020327012985944748
110,3.0,260.0,0.00010880277113756165,0.019286051392555237
111,3.0,270.0,0.00043086023651994765,0.01892426796257496
112,4.0,0.0,0.0001598872331669554,0.01712423376739025
113,4.0,10.0,0.0001249728666152805,0.017212038859725
114,4.0,20.0,8.229550439864397e-05,0.018548686057329178
115,4.0,30.0,6.64766484987922e-05,0.018745914101600647
116,4.0,40.0,7.02495890436694e-05,0.018863702192902565
117,4.0,50.0,6.834400846855715e-05,0.02033190429210663
118,4.0,60.0,6.146608939161524e-05,0.019168170168995857
119,4.0,70.0,6.29335772828199e-05,0.018768848851323128
120,4.0,80.0,6.115189171396196e-05,0.018770404160022736
121,4.0,90.0,6.55701442155987e-05,0.017974497750401497
122,4.0,100.0,5.7375964388484135e-05,0.01815120503306389
123,4.0,110.0,6.19433048996143e-05,0.017520872876048088
124,4.0,120.0,5.5607717513339594e-05,0.017823921516537666
125,4.0,130.0,6.140962796052918e-05,0.017194466665387154
126,4.0,140.0,5.776800753665157e-05,0.018267642706632614
127,4.0,150.0,8.779003837844357e-05,0.018640615046024323
128,4.0,160.0,6.062562533770688e-05,0.019484998658299446
129,4.0,170.0,7.9286728578154e-05,0.015112862922251225
130,4.0,180.0,8.316384628415108e-05,0.02117447555065155
131,4.0,190.0,6.83889229549095e-05,0.019845379516482353
132,4.0,200.0,6.639650382567197e-05,0.02154780924320221
133,4.0,210.0,6.404298619600013e-05,0.01730189472436905
134,4.0,220.0,6.088777809054591e-05,0.017944341525435448
135,4.0,230.0,6.852788646938279e-05,0.018873710185289383
136,4.0,240.0,6.539931200677529e-05,0.021029982715845108
137,4.0,250.0,7.49650425859727e-05,0.01786276511847973
138,4.0,260.0,0.00011499363608891144,0.018695425242185593
139,4.0,270.0,8.101890125544742e-05,0.017237726598978043
140,5.0,0.0,9.49003006098792e-05,0.018303558230400085
141,5.0,10.0,0.00017695294809527695,0.017367994412779808
142,5.0,20.0,0.00013729408965446055,0.016769710928201675
143,5.0,30.0,0.00024184607900679111,0.01685580238699913
144,5.0,40.0,8.469840395264328e-05,0.014842103235423565
145,5.0,50.0,8.901331602828577e-05,0.016818678006529808
146,5.0,60.0,6.96330243954435e-05,0.016280919313430786
147,5.0,70.0,5.750094715040177e-05,0.016541380435228348
148,5.0,80.0,4.6973636926850304e-05,0.01645003631711006
149,5.0,90.0,9.048554784385487e-05,0.014942153356969357
150,5.0,100.0,6.898834544699639e-05,0.01785033755004406
151,5.0,110.0,5.4085830925032496e-05,0.01618102751672268
152,5.0,120.0,6.371401104843244e-05,0.014882383868098259
153,5.0,130.0,7.999141962500289e-05,0.01674826070666313
154,5.0,140.0,0.00011420290684327483,0.017886972054839134
155,5.0,150.0,9.474303806200624e-05,0.017207490280270576
156,5.0,160.0,5.4611511586699635e-05,0.016643207520246506
157,5.0,170.0,8.019009692361578e-05,0.01592235267162323
158,5.0,180.0,0.00010688159090932459,0.014652122743427753
159,5.0,190.0,7.779692532494664e-05,0.013327853754162788
160,5.0,200.0,0.00011841965897474438,0.014374412596225739
161,5.0,210.0,7.026389357633889e-05,0.01715037040412426
162,5.0,220.0,6.6597611294128e-05,0.016231847926974297
163,5.0,230.0,5.979019624646753e-05,0.014516311697661877
164,5.0,240.0,7.320161967072636e-05,0.0167677141726017
