,epoch,batch,train,test
0,0.0,0.0,0.4878491461277008,2.3495638370513916
1,0.0,10.0,0.05859292298555374,0.4172852039337158
2,0.0,20.0,0.01095525547862053,0.10639650374650955
3,0.0,30.0,0.005936086177825928,0.07704669237136841
4,0.0,40.0,0.001323069678619504,0.07185233384370804
5,0.0,50.0,0.0014375089667737484,0.032602060586214066
6,0.0,60.0,0.0005749124102294445,0.029139278456568718
7,0.0,70.0,0.0007428647950291634,0.03342163562774658
8,0.0,80.0,0.00036828580778092146,0.023560699075460434
9,0.0,90.0,0.0003205922257620841,0.03082980401813984
10,0.0,100.0,0.0002879339153878391,0.029990144073963165
11,0.0,110.0,0.00031568732811138034,0.030724765732884407
12,0.0,120.0,0.00027681884239427745,0.026710009202361107
13,0.0,130.0,0.0002651182876434177,0.03083602897822857
14,0.0,140.0,0.00016554538160562515,0.024666670709848404
15,0.0,150.0,0.00024576595751568675,0.01891387440264225
16,0.0,160.0,0.00018946154159493744,0.018996668979525566
17,0.0,170.0,0.0001975914929062128,0.023598967120051384
18,0.0,180.0,0.00016453521675430238,0.019278578460216522
19,0.0,190.0,0.00013261358253657818,0.020196376368403435
20,0.0,200.0,0.0001612417254364118,0.019653156399726868
21,0.0,210.0,0.00019592740864027292,0.01990252360701561
22,0.0,220.0,0.00026728978264145553,0.024258984252810478
23,0.0,230.0,0.00013971261796541512,0.01779172010719776
24,0.0,240.0,0.00011586419714149088,0.0176230538636446
25,0.0,250.0,0.0001672763319220394,0.017886986956000328
26,0.0,260.0,0.0001382271439069882,0.017746515572071075
27,0.0,270.0,0.00014385191025212407,0.01625399850308895
28,1.0,0.0,0.00012608151882886887,0.016189878806471825
29,1.0,10.0,0.0001216777745867148,0.016887297853827477
30,1.0,20.0,9.54689530772157e-05,0.015285340137779713
31,1.0,30.0,0.00011233527766307816,0.01588638499379158
32,1.0,40.0,0.0002222783659817651,0.016003334894776344
33,1.0,50.0,0.00020471935567911714,0.014303488656878471
34,1.0,60.0,0.00015248738054651767,0.01671692728996277
35,1.0,70.0,0.0002202927425969392,0.023008069023489952
36,1.0,80.0,0.0001513241440989077,0.012278062291443348
37,1.0,90.0,0.00013949445565231144,0.012694834731519222
